TeamName,Tournament Wins,WinPercentage,PointDIFF,WAB,Top30Wins,ADJOE,ADJDE,PomOrdinalRank
UCLA,2,60.60606060606061,131,-0.04903781387526,2.0,110.13013615889,96.938310843668,11
SF Austin,0,86.66666666666667,404,1.4768083708065,0.0,111.58552159319,98.948553847588,9
E Washington,0,74.19354838709677,158,-2.2891631559778,1.0,110.83646750782,107.50782558123,34
UAB,1,54.54545454545455,27,-7.2367950644164,0.0,101.84511548678,100.40519047738,31
N Dakota St,0,70.0,69,-3.6930551924779,0.0,100.50313791342,100.85912043935,38
North Florida,0,64.51612903225806,168,-4.9181419502639,1.0,105.08868542952,104.74696144539,32
Robert Morris,0,57.57575757575758,42,-8.2970157983487,0.0,99.876942255369,102.73895487783,44
Kentucky,4,100.0,712,12.958534991578,7.0,119.04185689874,83.481070574335,1
Kansas,1,76.47058823529412,222,8.7402985452432,9.0,113.26192444595,91.006533884416,3
Notre Dame,3,85.29411764705883,448,8.4422805861733,7.0,124.35121713015,99.827140452792,3
Maryland,1,81.81818181818181,206,6.8275842864871,6.0,109.86635023406,93.858621858278,9
West Virginia,2,71.875,227,3.9482678882467,3.0,110.45551472012,92.861034601088,7
Butler,1,68.75,268,3.3598389067492,5.0,108.49960206296,89.650400266163,6
Wichita St,2,87.09677419354838,397,4.4217788340738,1.0,114.09636188863,91.693355364098,4
Cincinnati,1,68.75,227,-1.1628920632836,2.0,106.38031746119,92.476598409884,9
Purdue,0,63.63636363636363,181,0.90171895130116,4.0,110.14496901508,94.526299333705,13
Indiana,0,60.60606060606061,200,-0.37298708301841,2.0,118.9236959191,103.43062638463,14
Texas,0,60.60606060606061,249,0.77376868017042,2.0,110.61261955301,91.386968055925,5
Buffalo,0,71.875,215,-0.96540565825296,0.0,108.82661836466,97.554670148701,14
Valparaiso,0,83.33333333333333,260,0.39585166755626,0.0,105.03461962656,94.29066010278,16
Northeastern,0,67.6470588235294,122,-4.2450656079766,0.0,106.63425151707,100.90150627182,30
New Mexico St,0,67.74193548387096,255,-4.2575822146211,0.0,104.36527177947,98.087538318225,22
Hampton,0,48.484848484848484,-28,-12.34516405794,0.0,94.121847581343,102.92963178883,63
Manhattan,0,59.375,76,-7.3694388007475,0.0,100.49694414547,99.602250882528,37
Wisconsin,5,91.17647058823529,536,11.258151384354,7.0,126.35210696622,92.103078231878,1
Arizona,3,91.17647058823529,606,8.9426698503297,6.0,115.47419458473,86.463280342025,1
Baylor,0,71.875,282,4.781566896377,6.0,115.82487333219,92.809172084744,4
North Carolina,2,68.57142857142857,333,6.3817586452637,7.0,118.36724563194,91.704310906178,4
Arkansas,1,76.47058823529412,268,3.8034494126845,2.0,113.32695455196,96.995130030074,8
Xavier,2,61.76470588235294,201,1.2672365254693,5.0,114.95089182456,96.167532060614,7
VCU,0,74.28571428571429,244,3.1488761289889,2.0,108.98442324284,93.939312335539,8
Oregon,1,72.72727272727273,133,2.9544841215472,3.0,112.64328276946,99.511222210174,12
Oklahoma St,0,56.666666666666664,109,0.045357881339743,4.0,109.71459612076,94.782864907861,10
Ohio St,1,69.6969696969697,443,2.3952406860513,0.0,114.15321309006,92.821633335561,6
BYU,0,71.875,285,0.93136685581423,1.0,118.08598563051,100.66888834001,8
Mississippi,0,62.5,164,-0.55365068975703,3.0,112.73994766505,99.019012899862,11
Wofford,0,81.25,186,0.47114391920363,1.0,102.47567316771,97.181335710561,23
Harvard,0,74.07407407407408,134,-1.0826761192583,0.0,100.94114180079,93.932521321788,20
Georgia St,1,71.875,262,-2.6104035221156,0.0,109.12547320055,98.519038518421,18
TX Southern,0,64.70588235294117,25,-4.3009756829292,1.0,101.16901188915,106.38132494733,52
Coastal Car,0,68.96551724137932,169,-4.8347844771372,0.0,104.18261444879,102.78490896805,37
