TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
St Bonaventure,110.42695704008,100.56835211969,0.7456303846937,25–7,25,32,52.3,48.9,39.9,39.3,16.3,20.4,30.1,29.6,69.2,48.5,49.6,39.8,32.0,11.1,10.0,53.9,56.8,33.7,42.6,70.4,2018,1.4318121545859,75.4,71.7,78.125,1.0,1382,0,221,18,-21.940000000000055
UCLA,114.72092594205,101.92935850086,0.79568785870602,21–11,21,32,53.8,49.4,35.9,29.5,16.2,14.7,28.6,27.2,71.5,51.3,47.4,38.3,34.9,10.1,6.9,53.2,51.2,39.9,39.6,71.6,2018,-0.030256311270619,72.2,70.0,65.625,3.0,1417,0,179,12,146.12999999999988
Murray St,111.09028431918,101.20064472726,0.74502235041855,24–5,24,29,55.2,46.9,37.1,30.2,17.3,18.2,32.5,27.2,67.7,54.5,47.2,37.4,30.8,8.2,9.7,53.3,41.5,39.7,35.6,68.0,2018,-0.37874004489942,72.8,72.2,82.75862068965517,0.0,1293,0,329,15,388.29999999999995
Marshall,107.82464021191,103.43084787262,0.61737800855906,23–10,23,33,54.9,49.7,32.9,29.0,17.2,18.2,22.3,31.6,76.0,56.2,48.5,35.5,34.8,12.5,7.9,58.5,50.1,45.7,30.2,76.1,2018,-2.5062412193517,76.6,67.8,69.6969696969697,1.0,1267,1,149,29,571.3900000000003
SF Austin,104.09726253211,98.308400551103,0.65880788583083,24–6,24,30,53.4,49.7,40.0,50.5,20.8,26.1,32.7,28.6,72.7,52.0,47.1,37.4,35.9,9.5,9.9,49.6,59.2,32.4,38.9,72.1,2018,-1.8298464824362,70.1,69.4,80.0,0.0,1372,0,293,28,-184.75
CS Fullerton,102.57406704735,103.79376752007,0.46606748775619,18–11,18,29,52.0,48.3,46.0,34.8,20.6,18.4,26.5,28.9,69.8,52.2,45.2,34.3,36.3,8.6,9.7,49.9,51.7,28.4,33.1,70.8,2018,-5.4467515418389,73.7,76.0,62.06896551724138,0.0,1168,0,29,39,-227.41000000000008
LIU Brooklyn,102.01317620861,110.54861837204,0.28413046930373,17–16,17,33,52.3,50.0,38.5,32.1,19.4,16.4,29.8,29.9,72.5,52.3,50.4,34.8,32.7,7.6,7.6,46.4,47.1,38.9,34.3,72.7,2018,-13.131176002607,69.6,69.4,51.515151515151516,0.0,1254,0,-4,63,232.1099999999999
Radford,101.80533866327,103.46133606254,0.45374327865297,20–12,20,32,49.4,49.5,31.6,31.4,18.6,20.2,32.2,28.3,63.3,47.3,48.4,35.1,34.2,9.0,9.9,51.0,49.8,39.8,38.5,64.0,2018,-6.4896631183382,73.3,76.1,62.5,0.0,1347,0,66,43,80.27999999999997
Kansas,121.72755320581,95.740681432433,0.94056703420389,27–7,27,34,58.1,48.5,26.2,24.8,16.6,18.5,29.1,31.7,70.1,56.5,48.1,40.3,32.7,11.0,10.1,56.4,48.6,41.6,38.4,69.8,2018,8.1656641130279,70.1,72.0,79.41176470588235,10.0,1242,4,359,3,420.79999999999995
Duke,123.17669176177,93.929163455457,0.95760510932908,26–7,26,33,56.0,46.0,34.9,22.0,17.7,16.9,39.1,29.2,71.0,55.6,44.8,37.8,32.1,13.2,6.7,57.3,55.7,35.5,36.7,71.4,2018,6.6358830011985,70.8,73.9,78.78787878787878,5.0,1181,3,498,1,163.8299999999997
Michigan St,119.41892835682,93.720956969125,0.94194919515495,29–4,29,33,57.8,42.6,36.3,29.2,19.2,14.5,36.1,26.8,68.3,55.5,38.4,41.3,33.3,18.7,6.7,67.3,54.8,35.8,35.8,68.2,2018,7.9688549844161,75.0,72.4,87.87878787878788,4.0,1277,1,534,2,286.39999999999986
Auburn,117.00389190724,97.071220131275,0.89545983373906,25–7,25,32,51.8,49.5,39.9,38.4,16.7,20.8,33.0,28.3,73.5,49.4,47.1,36.6,35.4,15.4,9.3,53.3,52.2,43.1,39.4,73.7,2018,4.2722571879572,78.6,72.7,78.125,4.0,1120,1,322,4,182.70000000000005
Clemson,111.58918518295,93.683607591399,0.88198470346558,23–9,23,32,52.7,47.6,34.1,27.0,17.9,17.7,27.4,26.7,67.1,51.2,44.3,36.6,35.5,13.3,11.0,52.2,47.8,40.6,37.0,67.0,2018,3.9560570312446,75.7,70.3,71.875,3.0,1155,2,239,5,172.46000000000004
TCU,120.36131185706,101.09831094779,0.88138947847905,21–11,21,32,56.9,52.7,34.1,30.7,17.7,17.6,34.5,25.9,70.3,55.2,50.4,40.0,37.9,9.4,10.8,62.6,57.6,35.2,35.9,70.1,2018,2.1871989388014,70.8,72.9,65.625,3.0,1395,0,226,6,47.3900000000001
Rhode Island,110.22613160121,96.513815832166,0.82167688063616,25–7,25,32,51.5,50.1,30.5,40.7,15.5,22.9,31.0,27.5,69.1,51.1,50.3,35.0,33.1,9.5,7.4,54.4,48.5,31.9,30.4,69.9,2018,1.6244796448066,70.7,73.4,78.125,1.0,1348,1,265,13,110.25999999999999
Seton Hall,116.4845287253,97.423350976671,0.8864482626051,21–11,21,32,52.8,49.9,34.6,28.9,17.9,17.9,34.2,28.5,71.0,52.0,49.8,36.4,33.4,9.2,8.2,55.5,48.4,32.8,37.4,70.7,2018,2.4972745291727,69.3,73.2,65.625,4.0,1371,1,182,7,-55.24000000000001
NC State,114.78004012184,101.09280300413,0.81157162050142,21–11,21,32,53.3,51.5,33.9,32.6,16.9,20.7,33.6,31.9,72.0,52.1,53.5,37.2,31.6,9.5,9.8,55.2,50.6,34.0,32.1,72.8,2018,0.86991072815685,70.0,69.7,65.625,5.0,1301,0,216,11,250.44000000000005
Oklahoma,115.91652673739,99.32705240176,0.85522728757836,18–13,18,31,53.8,51.2,33.1,25.6,17.3,17.1,27.9,30.0,76.8,53.4,49.5,36.3,36.1,11.1,11.5,50.4,48.4,40.9,37.2,77.0,2018,1.0811851747173,74.8,70.8,58.064516129032256,4.0,1328,0,109,12,141.74999999999977
Arizona St,117.20186055166,102.11200944286,0.82991362160215,20–11,20,31,53.9,50.7,41.9,32.3,14.6,20.4,28.1,30.7,72.6,53.3,50.4,36.4,34.1,9.9,9.8,50.6,57.1,40.7,39.9,72.9,2018,-1.2036683376014,73.8,72.4,64.51612903225806,4.0,1113,0,254,12,120.8900000000001
Syracuse,106.30678504112,93.019821304135,0.8228008372381,20–13,20,33,47.2,46.8,40.2,31.3,19.1,19.6,35.1,29.3,64.5,46.7,44.8,32.1,32.8,17.9,8.8,48.2,74.0,33.5,43.8,64.5,2018,-0.4229784342779,74.0,74.3,60.60606060606061,3.0,1393,2,99,14,-361.28999999999974
New Mexico St,106.87241008658,94.227674936336,0.80970589801756,25–5,25,30,51.8,45.5,29.1,33.6,17.4,19.3,34.2,22.8,69.8,52.3,45.0,34.0,30.8,8.5,6.4,48.8,41.0,36.4,37.2,69.3,2018,1.3468058726283,64.3,72.1,83.33333333333333,1.0,1308,0,326,14,91.83999999999969
Col Charleston,106.70119043893,105.07746247116,0.54397278793626,24–7,24,31,52.8,50.2,36.8,31.3,14.7,17.8,25.6,28.0,65.9,51.8,48.8,36.4,35.1,10.3,9.3,42.8,49.0,37.1,36.3,65.8,2018,-2.1026952813461,76.8,75.6,77.41935483870968,0.0,1158,0,168,30,76.31000000000017
Bucknell,107.5854363538,101.9344933522,0.65032802603484,25–9,25,34,54.0,47.6,42.4,34.4,17.1,17.1,27.2,27.4,72.5,55.6,46.5,34.3,33.2,10.6,9.1,52.2,48.5,39.3,31.7,72.9,2018,-2.997480988311,71.7,69.6,73.52941176470588,0.0,1137,0,282,25,295.5499999999997
Iona,108.86463306271,107.32376251177,0.54089195576481,20–13,20,33,54.1,52.1,30.4,29.2,16.0,18.8,24.4,30.5,71.6,51.3,51.4,38.8,35.5,7.7,7.8,56.5,51.6,40.8,35.1,71.6,2018,-7.2616262123913,73.9,66.2,60.60606060606061,0.0,1233,0,122,34,336.9899999999998
Penn,103.11526779326,97.564515785507,0.65392485011222,23–8,23,31,53.0,46.9,33.6,31.9,16.6,17.1,24.2,22.7,70.0,53.7,48.1,34.7,29.7,7.0,8.6,55.6,39.6,41.7,32.8,70.1,2018,-3.2947753314784,66.3,73.9,74.19354838709677,0.0,1335,0,189,32,472.8300000000004
Virginia,115.16101835064,84.95777745919,0.97063179249848,31–2,31,33,52.9,43.7,24.8,26.2,14.1,21.0,27.4,25.7,60.5,50.0,42.4,39.0,30.3,12.5,7.5,54.9,47.0,34.8,40.5,60.4,2018,11.257268642969,75.8,73.2,93.93939393939394,10.0,1438,0,467,1,130.04999999999973
Cincinnati,111.09342180985,86.471914971154,0.94691655044857,30–4,30,34,51.6,42.8,36.8,27.4,17.3,22.3,38.1,28.7,66.4,50.5,40.7,35.7,30.9,16.2,7.9,60.8,50.1,35.2,37.7,66.5,2018,5.9748697453707,68.7,68.6,88.23529411764706,3.0,1153,1,589,1,91.71000000000004
Tennessee,114.30335457327,92.262269072802,0.92154579846631,25–8,25,33,50.7,46.8,36.5,38.3,18.0,20.6,33.6,31.5,67.3,47.0,46.1,38.4,31.9,12.8,8.9,62.7,48.0,35.6,36.3,67.3,2018,6.3916189976807,75.6,71.2,75.75757575757575,5.0,1397,1,258,3,209.07000000000016
Arizona,117.38460432091,100.07329849982,0.86233942015666,27–7,27,34,56.6,49.3,37.6,31.8,17.6,16.7,33.2,25.0,68.7,56.6,47.4,37.7,35.2,12.1,6.8,52.9,50.2,32.2,35.2,68.5,2018,3.7866335166696,76.1,73.2,79.41176470588235,2.0,1112,0,330,6,-25.09999999999991
Kentucky,115.09011500307,95.668315457351,0.89335944067073,24–10,24,34,51.7,46.9,42.8,32.2,18.6,17.1,35.6,31.3,69.7,50.9,48.4,36.1,29.9,13.9,8.9,49.5,52.6,26.2,42.2,70.0,2018,4.3005225879849,69.7,69.0,70.58823529411765,3.0,1246,2,219,5,-315.9599999999999
Miami FL,112.56632214272,95.524222134313,0.86851263500597,22–9,22,31,53.0,48.8,29.1,28.4,16.5,18.9,29.0,28.3,68.1,52.2,48.7,36.3,32.6,10.7,9.0,48.6,52.6,36.5,35.5,68.3,2018,2.6902169192336,66.3,71.7,70.96774193548387,4.0,1274,0,190,9,167.64999999999986
Nevada,117.99896805184,101.46922606941,0.85012523866606,27–7,27,34,54.9,49.2,37.1,30.7,13.9,18.2,27.4,29.1,70.8,51.6,50.7,39.8,31.2,11.1,7.9,58.0,49.6,40.4,39.5,70.9,2018,2.4929395595311,74.7,71.0,79.41176470588235,0.0,1305,2,347,6,375.52
Creighton,117.29145721891,97.046528251196,0.89834057188299,20–11,20,31,58.0,50.0,27.1,24.2,15.4,15.8,21.8,24.7,73.0,59.3,50.1,37.6,33.2,6.1,8.6,58.4,50.7,44.7,37.4,72.3,2018,2.0514741102618,74.9,72.9,64.51612903225806,2.0,1166,0,274,7,439.0400000000002
Kansas St,112.31923865946,95.821979470503,0.86138130814854,22–11,22,33,53.5,49.5,33.6,36.6,17.2,21.4,26.1,32.2,66.6,54.6,49.3,34.4,33.2,9.2,7.1,55.4,54.9,36.8,39.7,66.5,2018,2.5299292364035,74.3,74.2,66.66666666666667,4.0,1243,3,148,11,-52.120000000000346
Texas,108.60891978102,92.665152815973,0.8612549000237,19–14,19,33,49.8,47.9,33.2,26.1,17.1,18.3,29.4,29.5,67.0,51.4,47.1,31.5,33.0,12.7,7.8,44.8,48.5,38.2,34.9,66.7,2018,1.3494989130762,66.8,71.7,57.57575757575758,4.0,1400,0,116,10,51.600000000000136
Loyola-Chicago,109.04383642007,96.788133618898,0.79755685745019,27–5,27,32,57.8,47.3,33.2,25.7,18.8,20.0,22.1,25.9,65.9,56.5,46.3,40.0,32.6,6.8,9.2,59.4,51.0,35.7,36.4,66.5,2018,1.9844262808838,72.5,70.0,84.375,1.0,1260,4,309,11,241.3599999999999
Davidson,116.65275091331,102.52296779482,0.81529942075292,21–11,21,32,57.7,51.2,24.5,28.6,14.5,16.2,22.7,23.4,65.0,56.8,50.0,39.1,35.2,6.2,8.5,61.6,52.3,48.2,42.5,65.4,2018,-2.8377517358732,79.7,67.7,65.625,0.0,1172,0,284,11,388.6199999999999
Buffalo,113.59044458898,102.61963831887,0.76279340769903,25–8,25,33,54.8,48.5,30.3,40.4,16.6,18.2,32.0,28.6,73.8,54.2,47.7,37.2,33.3,10.9,9.8,54.6,44.2,40.0,34.1,74.0,2018,-1.2920644386547,69.6,74.0,75.75757575757575,0.0,1138,1,270,19,352.47
Wright St,99.631521266352,96.524235818848,0.59009820870739,23–9,23,32,49.0,48.3,36.0,30.0,18.6,21.1,28.8,24.9,69.7,48.0,45.6,34.0,34.9,6.7,7.8,53.3,51.1,35.0,39.7,69.3,2018,-3.4941152762434,71.9,71.4,71.875,0.0,1460,0,165,34,-195.52999999999997
Georgia St,107.20289831718,100.72455409162,0.67191019541124,22–10,22,32,54.1,47.1,31.6,39.1,16.7,20.8,25.8,32.8,67.7,50.9,43.9,39.1,33.9,14.9,10.2,48.5,59.2,41.1,46.1,67.9,2018,-5.0579430079335,68.3,69.8,68.75,0.0,1209,0,213,24,44.220000000000255
UMBC,102.48459137448,105.45280414902,0.41864532256867,21–10,21,31,52.2,52.1,30.0,31.1,16.9,20.7,26.4,29.0,69.1,48.3,50.8,38.2,35.9,7.6,8.6,58.1,53.6,44.1,40.9,69.3,2018,-4.8209088638257,65.1,68.3,67.74193548387096,0.0,1420,1,47,46,216.31000000000017
Xavier,121.35783023157,97.30426550115,0.92692302826563,28–5,28,33,55.7,50.0,40.2,24.8,17.0,15.7,30.0,22.9,72.2,55.9,50.0,36.9,33.4,8.0,9.7,57.6,52.9,36.0,41.2,71.6,2018,8.8028392759429,79.0,75.0,84.84848484848484,6.0,1462,1,323,4,-47.680000000000064
North Carolina,121.23200700458,96.826763520076,0.92989000042729,25–10,25,35,52.3,50.1,28.6,25.8,16.8,16.2,38.4,26.0,71.4,51.1,45.0,36.4,38.3,11.5,11.2,60.9,55.6,34.9,40.9,72.5,2018,7.1159015179875,74.1,68.3,71.42857142857143,12.0,1314,1,310,2,-296.1099999999999
Michigan,114.30011892716,92.486074617168,0.91948346631093,27–7,27,34,54.4,48.4,30.3,30.2,13.9,19.4,26.0,24.4,65.4,54.3,47.0,36.4,34.3,8.2,9.9,54.7,45.1,43.1,30.2,65.7,2018,6.8760504002361,65.7,71.3,79.41176470588235,7.0,1276,5,344,3,532.98
Gonzaga,118.31634141076,95.229401659319,0.92388493735428,30–4,30,34,57.7,46.9,30.9,29.4,16.0,17.4,33.0,22.7,69.4,58.8,43.3,37.4,35.5,9.9,7.1,51.0,46.3,39.6,35.7,70.3,2018,4.8632484046262,72.2,71.8,88.23529411764706,2.0,1211,2,591,2,213.68999999999983
Ohio St,116.09128870669,93.559593739062,0.92283111544285,24–8,24,32,54.4,48.3,31.5,29.0,17.3,18.0,30.3,24.9,67.5,55.1,46.0,35.3,34.6,11.6,6.8,52.8,50.5,33.2,39.6,67.8,2018,4.513456692286,72.6,70.3,75.0,3.0,1326,1,292,4,-198.20000000000005
Houston,114.59329195709,95.082957223101,0.89532762908165,26–7,26,33,53.9,45.8,32.2,41.1,17.8,19.4,34.7,25.8,68.4,51.4,43.8,38.7,32.7,9.3,6.7,54.1,51.5,37.7,37.7,69.4,2018,2.4665073823081,71.7,70.8,78.78787878787878,2.0,1222,1,413,5,226.20000000000005
Texas A&M,110.30824573871,93.555483484453,0.86924801062827,20–12,20,32,51.1,46.4,32.0,29.0,19.2,15.9,34.3,28.3,70.6,52.1,45.1,32.7,32.4,15.1,10.4,55.8,57.1,33.2,37.6,70.0,2018,1.928730103128,66.7,68.1,62.5,5.0,1401,2,166,8,-132.5999999999999
Missouri,113.0440532383,96.308863888032,0.86324389803974,19–12,19,31,54.5,46.6,38.2,29.4,20.7,16.0,30.8,28.3,67.2,50.8,45.6,39.2,32.3,11.0,12.1,56.2,46.7,45.5,36.4,66.8,2018,0.44614986070867,74.6,72.9,61.29032258064516,2.0,1281,0,161,10,607.8800000000003
Florida St,114.51166594459,98.361221594335,0.85174403361992,20–11,20,31,53.9,48.9,36.1,30.7,17.6,19.1,33.2,30.1,72.6,54.6,45.5,35.1,36.4,13.3,7.6,52.2,49.2,36.9,37.6,73.0,2018,0.95107128926267,68.5,72.5,64.51612903225806,5.0,1199,3,226,9,-73.45000000000005
Providence,108.72468977365,96.470280951878,0.79822140987033,21–13,21,34,49.6,50.1,39.2,31.4,17.6,18.9,29.4,28.9,69.5,49.5,51.3,33.3,32.1,10.1,9.1,53.7,48.6,33.0,36.5,68.3,2018,1.9626870741954,70.3,73.7,61.76470588235294,6.0,1344,0,35,16,-72.75000000000023
San Diego St,110.58545220535,95.739170095429,0.83994942740427,21–10,21,31,52.0,48.8,34.3,29.2,17.0,19.3,31.8,25.3,70.3,52.3,48.3,34.3,33.1,9.1,9.0,54.5,55.7,36.1,40.4,70.0,2018,-1.5686548179958,72.2,72.6,67.74193548387096,1.0,1361,0,268,13,-99.00999999999999
S Dakota St,114.00682785821,101.60754668801,0.7898657009731,24–6,24,30,54.5,50.2,35.8,25.5,13.8,14.3,24.7,22.9,72.1,51.2,49.8,39.2,33.8,5.6,8.2,45.6,43.0,43.5,37.7,71.4,2018,0.64297151281368,76.4,71.4,80.0,0.0,1355,0,232,20,430.94000000000005
UNC Greensboro,103.51700456685,96.209683467674,0.69885841780372,24–7,24,31,52.0,47.6,26.4,39.1,19.8,21.6,33.7,23.8,66.1,50.9,47.0,35.6,32.3,12.7,7.4,54.0,48.7,45.9,41.0,66.1,2018,-1.5455576678977,70.1,73.4,77.41935483870968,1.0,1422,0,273,21,309.74
Montana,107.61220512602,99.092862023408,0.72080971357612,24–7,24,31,51.7,48.3,38.9,41.3,17.4,21.2,34.0,26.4,69.8,51.9,46.1,34.1,35.3,9.1,8.8,45.7,43.5,27.2,32.3,69.1,2018,-1.1188781743922,71.5,72.3,77.41935483870968,0.0,1285,0,287,18,-212.66999999999985
Lipscomb,102.63911568485,101.81370742751,0.52319711712083,20–9,20,29,51.9,51.7,41.2,38.7,20.1,19.8,28.0,24.1,76.5,53.5,52.6,33.0,33.5,7.6,12.2,54.3,48.9,38.9,36.9,75.9,2018,-3.1487219586035,72.5,69.9,68.96551724137932,0.0,1252,0,69,42,47.55000000000018
NC Central,96.840403006661,111.111825383,0.17066273328635,16–15,16,31,51.2,48.7,31.2,34.4,20.7,16.6,32.5,29.5,67.8,51.9,48.2,33.2,33.1,9.6,7.5,56.7,54.2,31.6,38.1,66.4,2018,-11.99989487847,68.2,72.4,51.61290322580645,0.0,1300,0,-10,78,-211.99
TX Southern,104.83079441556,112.87080770555,0.29947324735955,15–19,15,34,50.8,51.5,43.2,31.4,17.2,16.0,28.5,32.2,72.5,48.7,49.5,36.3,37.1,9.1,10.6,47.5,54.4,36.8,33.2,72.5,2018,-10.855734058045,71.9,66.8,44.11764705882353,0.0,1411,0,-71,63,104.11999999999944
