TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
Texas A&M,101.48704338549,78.784579346491,0.9484344728102,19–12,19,31,45.0,41.3,24.4,29.5,20.1,22.8,36.7,25.9,70.6,46.2,40.2,27.9,29.4,10.2,7.1,57.9,57.7,28.7,28.6,69.5,2024,-0.340710010902,67.8,71.8,61.29032258064516,2.0,3401,0,311,0,-40.11000000000013
FGCU,105.13942076604,85.455077376296,0.91559204740628,27–4,27,31,51.8,45.2,32.7,28.7,20.0,26.9,34.1,25.5,67.6,57.3,44.7,30.8,31.0,6.7,9.2,57.1,38.7,50.3,27.7,67.0,2024,0.19614278749969,70.7,66.8,87.09677419354838,0.0,3195,0,537,0,690.5400000000001
Fairfield,98.955021095393,87.349884900754,0.80760965705025,30–1,30,31,53.9,40.7,24.1,31.8,24.7,26.8,33.8,28.5,69.4,57.6,40.1,33.0,27.9,7.1,6.1,63.4,52.0,45.3,32.6,69.8,2024,0.43636362209562,70.6,69.3,96.7741935483871,0.0,3193,0,517,0,585.3599999999999
E Washington,95.580158322481,86.472188726511,0.75980991455931,27–5,27,32,46.8,41.2,21.7,26.3,17.2,24.5,31.7,28.3,67.7,45.3,40.6,33.1,28.5,6.4,7.0,53.1,49.5,34.3,29.5,68.8,2024,-2.1342576195745,75.2,75.9,84.375,0.0,3186,0,375,0,294.5799999999999
Kent,99.72062932503,93.055118933753,0.6890274820405,19–10,19,29,47.1,45.2,27.1,26.8,19.4,20.5,32.7,25.5,69.8,46.8,44.9,31.9,30.6,9.8,6.6,50.9,48.7,33.5,36.0,69.9,2024,-6.1681550413581,72.1,74.3,65.51724137931035,0.0,3245,0,160,0,-32.95000000000027
Presbyterian,80.768258513207,97.36880079214,0.10436855201861,17–14,17,31,45.2,45.0,24.2,22.0,26.0,21.9,27.2,27.9,67.2,45.0,45.0,30.4,30.1,3.8,8.2,58.3,51.3,33.7,33.2,66.7,2024,-11.693577870269,66.5,68.5,54.83870967741935,0.0,3342,0,-103,0,25.159999999999854
Sacred Heart,89.417850910558,96.698251599836,0.28901714070883,22–9,22,31,45.3,44.3,29.9,26.4,19.1,27.1,32.9,32.0,67.4,46.3,44.4,28.7,29.2,6.1,9.7,47.7,53.2,32.0,30.1,68.9,2024,-7.4616757512414,68.7,69.6,70.96774193548387,0.0,3357,0,268,0,39.479999999999905
Texas,120.87807508537,76.181659381752,0.99507801374451,30–4,30,34,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,71.2,52.7,42.1,36.4,31.5,11.6,4.5,52.5,54.1,17.7,31.7,70.6,2024,9.532780397099,70.8,68.7,88.23529411764706,7.0,3400,3,789,0,-354.27
Stanford,121.60650473666,79.136106525769,0.99290076766528,28–5,28,33,52.1,40.2,24.6,17.5,18.1,16.5,39.6,25.8,68.0,52.0,38.2,34.9,29.5,11.9,5.9,62.2,48.2,33.4,32.9,69.1,2024,10.080134865434,77.4,74.8,84.84848484848484,8.0,3390,2,604,0,195.1099999999999
NC State,111.0507832442,76.303281011463,0.98681788006185,27–6,27,33,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,71.2,47.3,38.6,32.3,29.3,10.4,8.1,50.6,47.7,29.6,34.0,71.0,2024,7.6898001071784,73.7,75.4,81.81818181818181,5.0,3301,4,456,0,-40.12000000000012
Gonzaga,121.45751181572,85.473254434879,0.98271790989891,30–3,30,33,56.2,44.8,24.2,21.5,19.3,22.6,39.7,26.9,68.0,53.9,45.9,40.0,28.4,8.9,6.0,66.9,53.9,38.5,34.0,68.4,2024,3.9761758315325,79.7,72.8,90.9090909090909,2.0,3211,2,700,0,574.4000000000001
Utah,116.1950973387,82.369715795442,0.98123111002625,20–10,20,30,54.9,47.1,21.9,19.9,20.1,22.3,32.4,23.7,69.2,56.2,45.9,35.7,33.4,5.5,12.6,66.4,55.3,47.2,29.7,69.6,2024,4.644001373665,74.6,70.4,66.66666666666667,4.0,3428,1,420,0,693.0600000000003
Tennessee,111.56431136193,84.806250137854,0.95905299174167,19–12,19,31,48.3,43.8,29.6,18.5,20.5,16.3,35.8,30.5,73.6,48.6,41.8,31.9,32.5,6.5,8.2,55.9,50.1,33.2,27.9,71.8,2024,2.4377640984284,74.7,70.0,61.29032258064516,1.0,3397,1,195,0,152.33000000000015
Iowa St,112.46658152878,85.714898060833,0.9578614019424,20–11,20,31,53.8,44.9,26.5,21.1,22.6,14.9,29.9,22.9,71.4,52.3,43.1,37.5,31.7,7.7,7.7,69.1,58.9,38.7,40.7,70.0,2024,3.0721334036792,73.1,73.9,64.51612903225806,6.0,3235,1,205,0,161.05999999999995
Alabama,107.85515547617,83.969264896875,0.94679301754762,23–9,23,32,49.6,43.1,31.7,26.6,21.1,24.5,35.8,32.5,70.7,48.2,42.9,34.9,29.1,10.7,10.2,49.8,53.1,35.2,27.7,69.7,2024,1.9514329697394,70.9,69.2,71.875,2.0,3104,1,375,0,422.40999999999997
Florida St,108.19810652397,84.464079451305,0.94520647958033,23–10,23,33,46.6,43.7,27.3,18.9,15.0,18.9,27.5,32.2,75.9,46.4,42.9,31.3,30.4,9.0,7.4,45.5,52.4,33.2,29.9,75.6,2024,2.2607424041764,77.1,70.5,69.6969696969697,2.0,3199,0,248,0,130.20000000000016
Maryland,110.16248847617,83.87201040768,0.95833922064891,19–13,19,32,48.4,47.0,32.5,24.1,20.2,21.9,34.0,31.4,75.5,46.7,47.6,35.7,30.6,6.1,6.8,57.9,60.9,24.7,36.5,74.4,2024,2.0157389014556,76.7,76.6,59.375,1.0,3268,0,160,0,-235.11
WI Green Bay,109.21287269483,87.720551800143,0.92554179493014,26–6,26,32,53.3,44.5,26.8,22.3,16.5,22.9,30.1,26.6,65.9,54.6,42.5,33.9,31.6,6.7,4.9,69.1,60.7,33.9,41.0,65.3,2024,-1.895493059568,78.2,73.1,81.25,1.0,3453,0,525,0,-146.39000000000033
S Dakota St,101.22872909873,86.433167572605,0.8602211312734,25–5,25,30,54.5,41.9,33.3,24.8,21.5,19.0,32.0,26.1,68.3,52.8,42.9,38.7,26.7,10.7,9.5,57.1,52.3,32.2,34.8,67.4,2024,-0.2747038961293,71.0,70.4,83.33333333333333,0.0,3355,0,408,0,316.98000000000025
UC Irvine,91.940785539088,86.811749064062,0.65928999171392,23–8,23,31,43.6,44.2,28.4,27.9,21.7,28.3,36.2,28.1,66.8,45.5,42.6,26.0,31.4,8.0,5.4,51.5,57.4,28.7,35.5,67.0,2024,-6.3010771240128,71.8,70.3,74.19354838709677,0.0,3414,0,253,0,-368.5000000000001
Chattanooga,96.639223302704,88.860695900244,0.72412573312605,26–4,26,30,50.5,41.3,32.0,32.5,19.5,20.3,23.4,26.2,63.3,48.0,42.2,37.0,26.1,5.2,10.7,42.6,42.0,33.6,26.8,63.5,2024,-2.0461282462881,77.2,69.2,86.66666666666667,0.0,3151,0,272,0,543.72
Norfolk St,92.161803796415,89.023464721584,0.59830955962489,26–5,26,31,45.0,41.4,26.8,32.7,20.2,30.8,35.3,29.8,67.8,43.7,40.0,32.1,29.0,9.9,5.8,51.6,62.3,29.0,39.2,67.5,2024,-3.2682392943946,72.9,69.1,83.87096774193549,0.0,3313,0,432,0,-205.9000000000001
Drexel,90.751101906765,90.645030787324,0.50336225367088,18–14,18,32,44.2,44.4,19.2,24.7,21.1,25.2,32.0,31.6,63.3,43.6,44.1,30.6,30.0,5.6,7.4,67.7,53.6,26.2,28.9,62.6,2024,-10.77834578915,73.3,71.2,56.25,0.0,3180,0,61,0,-65.27999999999997
Iowa,128.05527740049,84.687499469787,0.99146646336768,29–4,29,33,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,76.4,60.3,45.7,38.2,31.1,8.2,7.9,66.1,53.8,45.0,38.3,76.1,2024,10.465156311397,78.2,74.5,87.87878787878788,7.0,3234,5,691,0,527.8700000000003
UCLA,117.10853925537,75.678914914887,0.99344479070721,25–6,25,31,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,70.7,50.9,38.4,32.8,32.5,12.4,7.2,61.2,51.6,33.0,32.7,70.5,2024,9.6053017070863,74.5,75.8,80.64516129032258,9.0,3417,2,526,0,19.649999999999864
LSU,118.90317235945,79.775838994745,0.98994442047852,28–5,28,33,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,77.1,50.3,40.4,32.1,29.6,13.4,7.1,53.0,47.4,19.8,34.1,75.8,2024,6.8917483694231,74.9,66.6,84.84848484848484,5.0,3261,3,797,0,-373.7800000000001
Kansas St,106.63562297949,74.540327525594,0.98398191994763,25–7,25,32,51.0,40.1,25.9,26.2,19.4,22.9,28.0,25.0,70.5,53.2,40.0,31.3,26.9,13.1,6.1,67.9,52.2,34.3,30.4,69.5,2024,6.5808911995381,69.3,71.9,78.125,6.0,3243,1,467,0,255.83000000000004
Colorado,113.85459283552,81.043506283578,0.98033905082006,22–9,22,31,51.5,45.7,26.1,28.7,19.3,23.4,32.1,25.1,70.7,50.5,43.2,35.8,34.0,7.8,10.0,65.8,48.6,30.6,32.5,71.3,2024,5.6071797066642,72.8,77.0,70.96774193548387,5.0,3160,2,366,0,-9.519999999999982
Louisville,111.12244587631,82.38857568634,0.96895072065199,24–9,24,33,49.3,46.6,33.8,28.9,21.9,25.8,37.7,28.7,70.9,49.6,47.2,32.3,30.2,4.5,7.4,49.7,50.5,25.1,32.6,70.3,2024,4.2797202892797,74.8,70.6,72.72727272727273,4.0,3257,0,345,0,-173.78999999999996
Creighton,115.22323478467,85.613017573358,0.96819751982872,25–5,25,30,51.7,44.3,22.5,26.3,16.2,18.7,28.1,27.2,67.5,50.9,43.6,35.2,30.8,9.3,6.4,64.2,56.4,41.5,28.7,68.7,2024,5.3190076534604,82.5,71.4,83.33333333333333,3.0,3166,1,329,0,576.8400000000001
West Virginia,106.75516144593,75.734826325663,0.98107098216732,24–7,24,31,50.7,44.7,32.5,31.1,20.6,32.7,30.0,31.8,72.9,51.9,44.6,32.4,29.8,9.4,7.6,54.3,53.1,36.1,30.4,72.4,2024,3.6856845788311,70.1,70.6,77.41935483870968,2.0,3452,1,523,0,263.72000000000014
Princeton,107.20029100689,82.77885838641,0.95134175452924,25–4,25,29,49.9,45.2,21.7,26.8,19.5,26.8,39.3,27.9,65.3,50.0,40.3,33.2,38.0,10.4,5.1,50.0,53.3,24.7,29.7,66.3,2024,2.830901036845,70.9,71.0,86.20689655172414,2.0,3343,0,399,0,-308.55999999999983
UNLV,109.13152583842,84.891909970392,0.9472756465756,30–2,30,32,52.3,42.4,23.4,18.3,14.9,19.3,32.3,20.6,69.8,51.6,42.4,35.8,28.2,5.8,6.7,52.8,49.6,34.1,32.4,70.1,2024,1.7122963930906,77.5,71.3,93.75,1.0,3424,0,673,0,307.1
MTSU,105.88114134731,83.474339677428,0.93902886353839,29–4,29,33,51.3,40.0,29.0,22.0,17.7,21.9,31.6,28.6,65.6,50.5,38.1,35.0,29.0,13.4,7.8,53.1,51.8,42.4,35.4,65.1,2024,0.17044099457935,77.5,69.1,87.87878787878788,1.0,3292,1,580,0,457.4000000000001
Drake,105.80649315347,88.290172197746,0.88907285157492,29–5,29,34,55.5,46.9,30.0,18.8,23.3,19.9,32.3,24.3,75.2,59.4,44.9,33.3,33.9,11.0,9.7,67.6,53.8,40.8,34.0,74.3,2024,0.33331501877652,77.4,74.0,85.29411764705883,0.0,3179,0,407,0,206.03999999999996
Portland,92.278185941179,84.222429578127,0.74086798377488,19–12,19,31,47.8,43.7,30.8,28.8,25.0,26.8,30.8,36.4,71.5,48.1,43.2,31.5,30.0,13.1,8.3,66.1,56.6,34.3,26.7,72.1,2024,-6.0138610914116,68.9,71.3,61.29032258064516,1.0,3339,0,120,0,279.4499999999998
Rice,96.179728323438,86.801527721203,0.76491822056766,19–14,19,33,44.9,43.9,27.9,31.6,21.4,23.5,32.2,30.2,70.4,43.8,43.4,31.6,30.4,6.6,8.6,55.3,52.9,30.5,26.5,70.0,2024,-8.9864659854607,76.0,70.0,57.57575757575758,0.0,3349,0,151,0,158.20000000000016
Cal Baptist,97.44303979277,92.863953877,0.63495257945235,28–3,28,31,49.5,44.1,30.7,27.1,18.0,21.2,26.1,26.8,77.6,49.8,44.5,32.8,29.1,4.3,8.9,68.6,63.4,45.3,43.3,77.2,2024,-1.5071023577473,74.1,69.1,90.3225806451613,0.0,3465,0,317,0,225.80999999999972
Holy Cross,90.472586697966,92.613739542098,0.43315456939669,19–12,19,31,44.6,40.8,23.3,27.2,19.5,18.5,32.4,25.6,65.1,42.6,41.0,32.8,26.8,9.3,6.7,61.7,52.7,29.9,31.1,66.4,2024,-10.067810289843,73.2,71.7,61.29032258064516,0.0,3221,0,164,0,147.2399999999999
TN Martin,92.062728481668,97.940656806303,0.32921157856185,15–16,15,31,49.9,46.5,30.9,22.4,25.3,21.5,27.0,31.9,66.7,47.4,45.5,36.9,32.1,8.5,12.3,53.1,64.2,32.1,38.3,66.0,2024,-13.663002058562,77.4,73.3,48.38709677419355,0.0,3404,0,0,0,-44.940000000000055
USC,115.08659391002,78.877352116306,0.9871894508649,26–5,26,31,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,69.6,46.2,42.4,35.6,30.7,14.0,6.5,55.8,59.2,34.1,30.6,69.9,2024,10.19000247629,74.8,75.5,83.87096774193549,10.0,3425,3,388,0,274.53999999999996
Ohio St,113.85829036089,77.13399101745,0.98877386805199,24–5,24,29,53.2,45.8,30.7,29.0,18.2,28.0,28.2,30.7,73.5,53.1,46.2,35.6,29.9,9.0,6.2,61.6,52.9,35.2,32.3,71.6,2024,8.4913614489065,71.2,74.5,82.75862068965517,7.0,3326,1,455,0,287.35000000000025
Connecticut,122.03759347661,75.294685241367,0.99614136342794,28–5,28,33,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,70.6,56.0,40.9,35.8,28.4,10.3,5.2,63.2,55.7,32.1,37.1,71.5,2024,9.2625814419266,75.5,70.8,84.84848484848484,3.0,3163,4,756,0,95.53999999999996
Virginia Tech,115.14564632837,84.217227902218,0.97332991477452,24–7,24,31,52.3,42.0,20.3,26.2,18.3,17.0,34.6,25.8,67.9,52.3,41.2,34.8,29.3,12.9,6.6,59.3,40.6,41.5,28.0,67.3,2024,5.7591965390666,76.8,74.6,77.41935483870968,5.0,3439,1,405,0,623.7999999999998
Baylor,107.41167929026,75.610298699375,0.98266224294146,24–7,24,31,50.6,43.4,24.4,25.1,21.8,25.6,35.4,24.6,73.1,50.9,45.2,33.3,26.1,6.0,7.8,65.8,51.0,36.2,30.0,73.2,2024,5.044326215152,70.4,69.0,77.41935483870968,4.0,3124,2,471,0,422.46000000000004
Syracuse,108.47647177559,87.396227342533,0.92307883712815,23–7,23,30,46.9,44.4,26.1,23.3,20.4,22.9,40.5,34.0,71.2,46.3,44.9,32.1,28.9,10.7,6.2,45.7,60.8,32.5,30.1,70.6,2024,3.9796083752172,74.0,73.3,76.66666666666667,3.0,3393,1,270,0,173.36
Duke,104.58096430141,76.581358905521,0.97297222181834,20–11,20,31,49.4,40.8,23.7,31.1,24.6,24.9,36.5,30.4,68.9,50.1,38.3,31.8,31.7,14.3,7.0,56.0,45.4,30.6,27.8,68.3,2024,2.5405374408332,75.9,69.2,64.51612903225806,2.0,3181,2,336,0,91.82000000000005
Kansas,109.65316104696,83.950309552096,0.95570672228884,19–12,19,31,49.0,44.7,34.5,26.4,19.4,21.4,26.7,31.7,68.3,48.9,43.2,32.8,31.9,10.3,9.4,42.9,55.4,29.7,31.8,67.7,2024,2.5583656171225,71.4,73.3,61.29032258064516,3.0,3242,1,137,0,-40.260000000000105
Michigan,104.83292001694,84.052561573413,0.92694240632004,20–13,20,33,49.1,48.7,26.0,29.1,21.7,24.1,34.7,25.5,69.0,47.2,48.6,35.3,32.6,6.6,7.4,52.8,54.5,33.2,36.0,68.2,2024,0.30036542808389,72.5,72.9,60.60606060606061,3.0,3276,0,203,0,-1.6400000000001
Richmond,109.00168374002,89.298898129168,0.90827923622836,29–5,29,34,55.7,42.2,28.8,21.2,20.8,21.0,24.9,31.5,68.0,54.9,40.4,37.7,30.1,15.1,6.8,59.9,51.1,44.3,37.5,69.0,2024,1.4687037670815,80.6,71.6,85.29411764705883,0.0,3350,0,434,0,541.3600000000001
Arizona,105.84674348738,81.677903494891,0.95170377123883,17–15,17,32,47.6,48.0,28.2,31.4,20.5,27.4,30.7,34.7,69.6,47.7,48.1,31.4,31.9,10.7,7.4,55.1,57.3,22.8,34.9,70.5,2024,0.56593029968169,75.1,68.9,53.125,2.0,3112,0,134,0,-397.39
Auburn,96.829864494592,76.182572691537,0.94036140952323,20–11,20,31,43.6,41.3,31.0,35.4,21.2,28.5,32.3,30.5,72.2,43.7,41.1,29.0,27.9,9.9,7.1,51.8,44.0,21.7,26.0,71.5,2024,0.060118850659827,70.6,73.0,64.51612903225806,1.0,3120,0,252,0,-96.10000000000002
Columbia,110.81250900187,91.449414701913,0.90102069516026,23–6,23,29,51.8,44.5,26.7,25.6,21.4,21.5,40.4,29.2,69.7,53.5,43.3,32.8,31.6,5.6,7.6,60.0,56.4,39.5,29.3,70.3,2024,-0.80373938757086,71.2,74.4,79.3103448275862,0.0,3162,0,370,0,369.7199999999998
Vanderbilt,102.65624638082,83.067354255753,0.91945340240547,22–9,22,31,46.2,45.3,26.8,25.0,20.8,25.3,35.3,31.0,69.8,45.1,46.3,32.4,29.0,9.7,7.1,58.8,52.7,33.0,35.6,69.3,2024,0.95644100067888,72.2,70.4,70.96774193548387,1.0,3435,0,216,0,36.799999999999955
Marshall,103.87777915051,93.166086203828,0.7775696479769,24–6,24,30,50.0,48.8,30.7,35.4,20.6,29.6,36.7,36.0,79.6,49.2,49.8,34.0,30.5,5.7,8.3,53.3,48.0,44.8,24.7,78.2,2024,-3.0876659128649,66.5,65.7,80.0,0.0,3267,0,363,0,769.8499999999998
Jackson St,96.846445551734,88.878059394666,0.72857522308689,23–6,23,29,43.3,38.0,40.9,33.9,21.3,22.0,40.1,32.0,69.8,43.6,37.0,28.4,27.1,12.2,6.8,50.1,52.2,30.4,27.6,68.9,2024,-1.3600957621669,71.3,69.8,79.3103448275862,0.0,3238,0,301,0,115.39999999999986
Maine,96.69225063963,90.978668939741,0.66828624456145,24–9,24,33,46.3,45.2,20.6,25.2,18.9,22.2,34.5,24.6,64.6,47.1,45.3,30.2,30.0,5.7,9.2,61.0,56.2,40.7,28.6,66.2,2024,-5.8723637807655,74.8,66.1,72.72727272727273,0.0,3263,0,263,0,371.1400000000001
TAM C. Christi,88.598124506582,88.456898206852,0.50458630660814,19–8,19,27,44.3,40.3,36.8,27.1,23.9,24.3,32.3,31.3,70.9,46.6,41.4,26.2,25.4,8.4,6.6,61.7,58.2,32.1,33.6,71.3,2024,-6.0678575967212,68.9,72.0,70.37037037037037,0.0,3394,0,152,0,-12.419999999999959
