TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
Iowa,123.72255078977,96.475875636462,0.94586447564637,21–8,21,29,54.6,48.3,32.0,22.6,13.3,16.3,30.7,28.6,71.0,52.4,45.8,38.6,34.8,11.6,7.9,63.8,59.8,39.8,39.6,70.9,2021,5.488506894757,71.3,67.5,72.41379310344827,5.0,1234,1,343,2,158.20000000000005
Kansas,108.66635286347,90.21211509884,0.89476474311703,19–8,19,27,49.7,47.0,30.5,26.5,17.7,20.0,31.2,26.9,69.4,49.3,45.9,33.7,32.5,11.1,7.6,52.2,47.0,36.0,37.5,69.2,2021,4.3158924675204,71.4,73.1,70.37037037037037,3.0,1242,1,171,6,-5.5499999999999545
Virginia,114.873535621,93.895637703148,0.91043443046392,18–6,18,24,56.1,47.9,22.0,24.6,15.4,15.2,23.1,22.6,60.8,55.3,46.1,38.1,34.0,13.0,7.7,55.1,52.7,42.3,37.2,60.9,2021,3.528849693819,81.7,74.1,75.0,1.0,1438,0,196,3,346.8299999999997
Creighton,114.24258525613,94.067447536771,0.90331288821819,20–8,20,28,55.7,46.9,26.9,25.7,15.8,17.8,24.8,28.2,69.5,56.3,46.1,36.7,32.1,9.5,8.7,55.8,51.3,44.3,39.0,70.0,2021,3.2475962538537,64.2,70.6,71.42857142857143,4.0,1166,2,243,5,373.90999999999985
USC,113.30117481458,90.243071038522,0.93193127757197,22–7,22,29,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,67.5,52.1,42.2,34.8,34.2,13.4,7.1,50.3,52.9,31.2,35.3,68.1,2021,5.5396927708612,64.7,72.8,75.86206896551724,4.0,1425,3,280,4,-121.5
Oregon,114.05074334564,96.069445737748,0.87794151330442,20–6,20,26,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,67.9,52.9,49.9,37.9,33.6,10.7,7.5,48.4,54.2,38.0,39.2,68.1,2021,4.7512246944477,70.4,76.3,76.92307692307692,3.0,1332,2,181,9,123.07999999999993
Oklahoma,111.07197166359,94.674834870869,0.86258128174914,15–10,15,25,50.8,48.9,29.1,22.8,15.8,18.7,27.3,27.5,69.2,50.8,46.3,33.8,35.4,9.2,8.3,50.0,46.9,39.0,38.1,68.5,2021,0.28107950082457,74.4,73.5,60.0,3.0,1328,1,138,10,-30.54000000000019
Missouri,110.71269307012,94.307431453879,0.86346268935983,16–9,16,25,50.9,48.5,37.5,36.4,18.9,18.4,28.6,29.2,70.5,52.6,48.3,32.0,32.7,9.0,11.1,51.1,44.5,37.5,33.0,69.5,2021,2.0689816409731,69.8,71.1,64.0,5.0,1281,0,43,13,120.89999999999986
VCU,104.1989506819,89.578970263686,0.85050749227746,19–7,19,26,50.9,45.8,34.0,35.4,20.7,23.6,28.5,31.4,70.3,51.7,45.9,32.9,30.5,14.8,8.5,52.7,51.2,34.9,35.1,70.9,2021,1.0062472805734,76.1,69.4,73.07692307692308,1.0,1433,0,170,12,77.65999999999985
Drake,112.16063932582,100.21058699035,0.78508851774654,23–4,23,27,54.5,48.4,25.2,29.7,15.2,18.8,31.6,24.9,66.2,54.4,49.7,36.6,30.8,7.9,7.1,45.3,45.9,31.3,35.9,67.6,2021,1.7748849618929,71.1,74.0,85.18518518518519,1.0,1179,0,302,14,39.86000000000013
Wichita St,109.39148825572,98.043512519639,0.77893994141783,14–5,14,19,47.6,47.1,38.2,29.7,15.9,18.1,29.8,33.4,68.0,44.7,47.6,34.5,30.8,9.2,8.2,53.7,51.0,41.1,38.2,68.4,2021,1.2964489015211,69.9,68.9,73.6842105263158,1.0,1455,0,50,19,241.38999999999987
UC Santa Barbara,108.08035671192,96.214549087761,0.79205969436131,20–4,20,24,53.0,47.7,35.5,28.0,16.5,20.8,28.2,24.5,66.7,53.4,46.6,34.8,33.4,7.0,6.0,58.1,44.4,33.8,30.9,66.6,2021,0.1219355825991,76.3,76.2,83.33333333333333,0.0,1364,0,248,18,144.17999999999984
Ohio,111.79271951471,100.95291042757,0.76367079448016,15–7,15,22,55.8,51.1,29.6,30.2,17.0,20.0,28.7,27.4,71.7,56.4,51.6,36.6,33.7,5.7,6.5,59.7,52.7,38.7,40.0,70.3,2021,-1.9902595602527,70.6,76.6,68.18181818181819,0.0,1325,1,155,20,68.42000000000007
E Washington,107.94277265099,99.654348383694,0.71479253926703,15–7,15,22,54.1,47.5,30.4,27.7,16.5,16.5,23.9,25.6,71.3,54.2,47.6,35.9,31.6,6.9,6.0,54.1,43.7,39.6,35.4,73.1,2021,-3.1243831277918,79.9,72.7,68.18181818181819,0.0,1186,0,174,28,303.0
Grand Canyon,103.62211498555,95.549726429005,0.71762184268959,14–6,14,20,52.8,44.7,34.5,29.4,20.4,16.5,33.0,22.8,66.7,55.4,44.8,32.2,29.7,8.1,6.0,55.7,45.6,36.2,39.3,66.2,2021,-2.8754373761506,69.2,69.7,70.0,0.0,1213,0,192,27,-1.569999999999709
Appalachian St,98.410968730089,104.26516057042,0.33972328909461,13–11,13,24,47.7,50.4,33.0,24.0,17.5,20.0,27.8,30.6,66.1,46.7,50.4,32.6,33.5,8.8,14.1,48.8,49.6,43.9,37.8,66.3,2021,-7.6381494675047,71.6,72.1,54.166666666666664,0.0,1111,0,-2,52,164.84000000000015
Norfolk St,98.994560806487,103.86365377122,0.36536289185299,14–7,14,21,49.7,47.4,38.6,42.0,17.8,20.7,28.8,28.7,72.1,46.1,47.2,37.4,31.7,10.2,9.9,48.0,54.7,35.9,45.3,68.7,2021,-5.0353582970065,70.9,69.3,66.66666666666667,0.0,1313,0,96,50,-93.35000000000014
Illinois,117.40597392618,90.813931824027,0.95042810397209,23–6,23,29,55.6,46.6,39.2,30.5,18.2,16.1,33.0,22.2,71.6,55.3,45.4,37.6,32.7,7.0,9.5,55.5,44.3,30.7,33.0,71.6,2021,8.8118908569229,69.1,68.5,79.3103448275862,8.0,1228,1,353,1,75.2199999999998
Houston,119.00224232547,89.406321656388,0.96402995500882,23–3,23,26,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,66.0,49.9,43.0,35.5,28.5,14.5,7.3,51.4,51.6,42.3,37.6,65.9,2021,4.0432421643717,74.3,65.2,88.46153846153847,2.0,1222,4,468,2,430.0499999999997
West Virginia,115.01916625211,94.94747027644,0.90073448616934,18–9,18,27,48.7,50.2,39.4,28.5,17.0,20.7,35.6,31.3,70.7,46.4,51.3,35.7,32.3,7.6,6.4,52.3,52.0,33.1,37.3,70.5,2021,2.998782712576,71.7,69.4,66.66666666666667,4.0,1452,1,140,7,-23.119999999999663
Oklahoma St,109.05729723657,92.302111640807,0.87194577799231,20–8,20,28,52.2,47.2,36.4,30.5,21.4,19.3,31.9,30.2,72.8,52.9,46.9,33.8,31.7,11.1,10.3,47.6,48.3,31.9,37.4,72.7,2021,4.8249497592118,71.3,70.8,71.42857142857143,5.0,1329,1,117,8,-107.36000000000013
Tennessee,108.46468067865,88.246591193279,0.91469281239457,18–8,18,26,50.1,45.9,35.1,31.1,18.2,22.9,31.4,28.6,68.8,49.8,44.8,33.8,31.8,14.4,6.8,59.2,45.1,34.3,38.1,67.8,2021,2.3348227137763,74.6,73.1,69.23076923076923,1.0,1397,0,241,6,-52.24000000000024
San Diego St,111.25563404877,89.258423317316,0.92644967284853,22–4,22,26,52.7,46.7,34.3,32.7,16.9,22.5,29.9,24.4,66.9,50.5,44.6,37.5,32.8,10.0,8.2,53.7,60.2,39.5,45.5,66.9,2021,3.073994947048,71.9,73.2,84.61538461538461,1.0,1361,0,323,5,-11.149999999999864
Clemson,105.15013677385,90.526958021348,0.84838980111508,16–7,16,23,50.4,48.8,23.6,29.6,19.5,21.6,26.6,26.5,64.9,49.2,47.4,34.6,33.8,9.2,9.7,56.4,51.0,43.9,40.4,65.4,2021,2.8964093488298,76.5,69.7,69.56521739130434,3.0,1155,0,76,11,153.4200000000003
Loyola-Chicago,108.95481769605,88.245400927107,0.91866421113705,22–4,22,26,56.3,46.7,30.7,22.4,18.5,21.6,26.0,21.0,63.5,58.0,45.5,35.7,32.5,6.9,8.5,59.9,45.2,37.0,34.4,64.8,2021,1.8395872562372,73.3,70.1,84.61538461538461,0.0,1260,2,382,3,202.9000000000001
Georgia Tech,112.73887973065,95.621704551963,0.86918330129091,17–8,17,25,53.9,52.2,29.0,28.9,15.9,22.8,24.8,29.9,68.0,54.8,50.7,34.9,36.7,9.3,7.9,57.7,54.4,37.0,34.6,68.6,2021,1.8493421208614,72.7,70.6,68.0,2.0,1210,0,138,8,21.47999999999979
Rutgers,106.60286617487,91.924493435527,0.8460099516154,15–11,15,26,50.2,47.7,27.7,33.2,16.4,18.9,27.4,29.3,68.5,51.9,47.4,31.1,32.1,14.1,8.2,51.6,56.1,32.7,35.6,68.7,2021,1.7512972570269,63.2,70.4,57.69230769230769,2.0,1353,1,45,9,-125.78999999999985
Syracuse,112.19890921311,97.253449069702,0.83807271176798,16–9,16,25,50.7,48.5,28.4,25.1,16.0,20.8,30.3,33.8,69.7,50.8,49.2,33.8,31.7,14.4,8.9,56.5,68.6,39.2,43.9,70.1,2021,0.53877408816018,78.4,74.9,64.0,0.0,1393,2,128,11,-66.66999999999985
Oregon St,109.11844258365,98.394320346036,0.76668465943008,16–12,16,28,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,65.6,46.9,52.5,34.6,31.4,9.5,7.8,59.4,52.2,35.5,37.7,66.1,2021,0.379675229577,76.0,73.2,57.142857142857146,5.0,1333,3,-4,22,44.51999999999998
Liberty,109.1432162539,100.81677027781,0.71353119155728,19–5,19,24,57.4,48.0,25.5,29.6,15.6,17.3,23.1,22.4,64.4,56.8,47.8,38.8,32.2,7.0,7.3,57.4,42.2,47.5,36.1,64.4,2021,-1.6901920505817,77.8,69.7,79.16666666666667,0.0,1251,0,264,25,680.5799999999997
Morehead St,98.061129207283,96.057560236052,0.55907275237175,21–7,21,28,51.9,47.0,36.8,23.1,22.9,18.0,31.3,24.9,67.1,51.8,47.6,34.7,30.7,14.3,9.1,51.3,49.8,34.5,41.4,66.5,2021,-1.939432197483,68.3,67.9,75.0,0.0,1287,0,115,32,-73.82999999999993
Cleveland St,99.152913998652,99.656705267482,0.4854333695237,19–7,19,26,50.6,48.9,31.9,37.2,18.5,20.3,30.9,31.9,67.6,52.1,50.9,31.9,30.8,7.6,7.1,52.9,52.7,34.3,42.5,67.1,2021,-2.6847534207406,66.9,72.9,73.07692307692308,0.0,1156,0,23,38,-214.83000000000015
Drexel,106.16695780198,103.60800898549,0.56968850897979,12–7,12,19,54.3,49.6,28.5,27.2,19.6,16.4,29.4,24.3,65.9,53.5,50.4,37.2,32.1,6.5,9.0,58.2,41.7,35.7,34.4,65.3,2021,-4.4619669396427,77.7,75.1,63.1578947368421,0.0,1180,0,88,37,223.80000000000018
Baylor,123.31818487137,93.538584326633,0.96001826027413,22–2,22,24,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,70.2,54.1,48.1,41.8,34.0,10.3,10.0,54.8,51.7,39.2,34.3,69.6,2021,6.6796560144947,69.7,68.6,91.66666666666667,6.0,1124,6,431,1,472.3600000000001
Ohio St,121.39848846773,97.115536802939,0.92867660378642,21–9,21,30,53.1,48.9,37.6,33.8,15.3,15.0,29.1,27.4,67.6,52.1,47.4,36.5,34.1,9.5,7.8,49.5,55.0,39.4,38.0,67.8,2021,5.9985298790227,76.3,70.6,70.0,7.0,1326,0,191,2,142.29999999999995
Arkansas,110.04788052488,91.278241769085,0.89571882629261,22–6,22,28,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,75.3,51.9,46.9,33.9,32.6,13.4,8.8,50.7,46.5,35.8,37.6,74.0,2021,4.554536910334,73.7,68.6,78.57142857142857,1.0,1116,3,328,5,-12.1400000000001
Purdue,111.51544532306,92.982399176815,0.88994291955564,18–9,18,27,51.4,48.6,32.2,30.3,18.7,16.9,32.2,24.1,66.8,52.1,49.7,33.5,31.5,11.2,9.7,56.0,60.4,37.5,45.7,67.5,2021,3.7256218300868,71.1,67.5,66.66666666666667,3.0,1345,0,130,4,-183.30000000000018
Villanova,118.50244484495,97.153275952568,0.90757699665378,16–6,16,22,52.8,51.8,30.0,25.8,13.5,19.0,27.9,24.8,66.2,52.8,51.0,35.2,35.4,4.4,8.9,57.8,48.7,44.6,40.6,65.9,2021,3.0598262489824,76.5,68.2,72.72727272727273,2.0,1437,2,185,3,132.68000000000006
Texas Tech,111.46748582956,91.38033414572,0.90763384840072,17–10,17,27,49.7,47.8,39.3,36.5,16.3,23.8,33.8,30.0,67.0,48.7,44.8,34.6,35.0,12.6,7.2,50.9,44.8,31.4,38.6,66.6,2021,0.90935465821457,71.1,68.3,62.96296296296296,2.0,1403,1,260,6,-264.55999999999995
Florida,110.4180174842,93.419288618279,0.87241896541784,14–9,14,23,52.5,47.5,33.8,34.8,20.7,20.6,30.8,31.6,70.7,51.9,48.4,35.7,30.6,14.3,9.4,45.0,51.6,33.8,35.3,69.5,2021,1.1716822571038,75.7,70.3,60.869565217391305,1.0,1196,1,95,10,126.48000000000002
North Carolina,107.89386052332,91.89788692166,0.86358660618903,18–10,18,28,48.5,48.7,34.9,27.1,20.6,19.3,41.3,26.3,71.9,48.9,46.8,31.7,34.4,12.8,9.9,55.8,51.3,28.2,38.2,72.8,2021,2.4490227276078,66.8,69.4,64.28571428571429,2.0,1314,0,176,7,-420.1400000000002
Wisconsin,111.45935578378,90.325587422416,0.91817093297273,17–12,17,29,49.4,47.9,26.9,28.5,13.5,17.8,23.7,25.1,65.8,46.3,47.1,36.0,33.0,10.4,11.0,54.3,53.0,40.8,34.2,65.9,2021,2.0604173664529,76.7,71.2,58.62068965517241,2.0,1458,1,154,3,340.1999999999998
Virginia Tech,108.77681943079,94.506520393432,0.83441391593452,15–6,15,21,52.5,48.4,33.2,30.9,17.3,17.6,28.4,24.3,66.5,51.7,47.6,35.7,33.0,11.8,10.0,56.6,46.6,41.0,39.3,67.4,2021,0.89474067860696,69.7,69.9,71.42857142857143,1.0,1439,0,139,13,166.80000000000018
Utah St,104.35492951251,89.047492540564,0.86107199182548,19–8,19,27,49.8,45.6,29.4,26.1,19.7,19.7,35.3,21.3,69.5,49.6,42.9,33.6,33.0,14.6,8.8,60.6,51.7,32.5,40.2,69.9,2021,-1.1348632597694,71.8,73.8,70.37037037037037,2.0,1429,0,283,10,-234.60000000000014
Winthrop,104.84661339071,96.047315799981,0.7326405935877,23–1,23,24,53.0,49.0,35.7,33.8,19.5,22.5,35.6,22.2,72.7,53.0,49.2,35.3,32.4,6.7,9.0,53.6,43.4,39.3,36.4,74.7,2021,0.99339485275461,68.6,66.2,95.83333333333333,0.0,1457,0,306,23,207.92999999999984
North Texas,103.72358902804,94.047602749454,0.75513282000618,16–9,16,25,54.0,45.7,27.2,31.7,20.4,21.4,27.9,26.9,65.1,52.9,44.8,37.3,31.6,8.6,8.9,51.8,43.0,37.2,34.2,64.2,2021,-2.4411430697088,73.5,72.6,64.0,0.0,1317,1,191,18,306.8399999999999
Colgate,112.44659723437,98.022589678636,0.82902391000817,14–1,14,15,57.0,45.6,31.0,25.0,13.7,16.6,28.2,25.4,72.2,55.4,49.4,40.0,26.1,8.7,7.1,56.1,42.5,35.9,37.0,72.8,2021,0.36960620494745,73.1,67.6,93.33333333333333,0.0,1159,0,266,21,470.29999999999995
Oral Roberts,107.50143781474,106.69661046873,0.52159170443078,13–10,13,23,53.6,50.4,27.8,33.1,15.7,18.2,23.2,33.0,72.8,49.7,49.0,38.8,35.6,9.6,9.4,42.6,44.3,45.9,32.0,72.3,2021,-4.9387143880974,82.6,70.2,56.52173913043478,0.0,1331,2,42,38,641.7199999999998
Hartford,96.721771842074,99.238730541167,0.42667425868249,15–8,15,23,50.4,47.6,28.6,25.0,19.0,20.4,24.9,28.8,66.5,51.3,50.7,32.7,28.7,6.1,10.7,46.6,48.3,42.5,40.7,67.8,2021,-4.8771694578237,71.2,66.8,65.21739130434783,0.0,1216,0,60,48,221.66000000000008
