0_ProbWin,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
0.49,Virginia Tech,111.45067998512,82.087259915685,0.9711590035478,51.8,40.6,28.3,21.7,19.1,19.8,27.8,28.3,49.9,38.2,36.3,31.3,670.1099999999999,42.0,27.3,67.4,2.0,0,FGCU,105.43574908041,85.304729402255,0.91957054899179,53.0,44.2,25.0,25.5,15.7,25.6,23.4,24.8,56.8,44.8,33.2,28.2,1198.4600000000003,54.7,21.9,71.9,1.0,0
1.0,Georgia,100.66774636887,77.069807087153,0.95571481498872,46.0,41.6,24.6,26.9,22.2,24.6,36.3,29.6,45.9,40.5,31.1,29.9,-188.53999999999985,17.3,24.3,70.7,3.0,0,Dayton,97.6010940995,79.91722386382,0.90877918349877,45.0,39.5,29.1,24.3,18.7,20.3,32.9,25.0,42.6,38.2,33.8,28.2,104.29999999999995,29.2,31.3,67.9,0.0,0
0.0,Dayton,97.6010940995,79.91722386382,0.90877918349877,45.0,39.5,29.1,24.3,18.7,20.3,32.9,25.0,42.6,38.2,33.8,28.2,104.29999999999995,29.2,31.3,67.9,0.0,0,Georgia,100.66774636887,77.069807087153,0.95571481498872,46.0,41.6,24.6,26.9,22.2,24.6,36.3,29.6,45.9,40.5,31.1,29.9,-188.53999999999985,17.3,24.3,70.7,3.0,0
1.0,Gonzaga,108.30262110181,80.529977295138,0.96793650386465,49.1,41.6,28.8,23.8,22.6,22.1,41.6,28.3,47.1,42.1,35.4,27.1,212.83999999999992,32.5,34.6,65.2,2.0,0,Nebraska,109.62556289777,82.828579621361,0.96170617510933,51.4,42.3,28.4,28.7,19.5,20.4,35.1,27.7,50.3,42.6,35.6,27.8,504.9999999999998,37.3,29.6,71.7,3.0,0
0.0,Nebraska,109.62556289777,82.828579621361,0.96170617510933,51.4,42.3,28.4,28.7,19.5,20.4,35.1,27.7,50.3,42.6,35.6,27.8,504.9999999999998,37.3,29.6,71.7,3.0,0,Gonzaga,108.30262110181,80.529977295138,0.96793650386465,49.1,41.6,28.8,23.8,22.6,22.1,41.6,28.3,47.1,42.1,35.4,27.1,212.83999999999992,32.5,34.6,65.2,2.0,0
1.0,Iowa,118.99401473857,87.517184340505,0.97161882043448,56.4,44.7,29.4,24.8,19.7,18.6,27.9,29.1,58.4,44.0,35.1,30.6,137.70000000000005,34.0,34.5,75.2,6.0,0,Illinois St,98.773844887258,95.272916104089,0.60228703424028,48.9,46.3,32.8,25.0,20.5,20.1,26.6,29.2,47.8,44.7,34.3,32.7,-225.97000000000025,28.4,36.7,66.8,0.0,0
0.0,Illinois St,98.773844887258,95.272916104089,0.60228703424028,48.9,46.3,32.8,25.0,20.5,20.1,26.6,29.2,47.8,44.7,34.3,32.7,-225.97000000000025,28.4,36.7,66.8,0.0,0,Iowa,118.99401473857,87.517184340505,0.97161882043448,56.4,44.7,29.4,24.8,19.7,18.6,27.9,29.1,58.4,44.0,35.1,30.6,137.70000000000005,34.0,34.5,75.2,6.0,0
1.0,Iowa St,117.44036486789,84.536851212043,0.97769846771895,52.3,44.0,26.6,18.3,18.1,17.6,30.2,25.1,47.5,43.0,38.9,30.6,726.2799999999997,44.0,32.2,68.5,1.0,0,UT Arlington,96.445848362092,90.115972105801,0.68582431384739,46.0,43.6,34.7,24.6,19.5,21.4,28.8,32.9,47.5,44.7,27.6,27.0,-82.91999999999985,23.8,27.4,70.7,0.0,0
0.0,UT Arlington,96.445848362092,90.115972105801,0.68582431384739,46.0,43.6,34.7,24.6,19.5,21.4,28.8,32.9,47.5,44.7,27.6,27.0,-82.91999999999985,23.8,27.4,70.7,0.0,0,Iowa St,117.44036486789,84.536851212043,0.97769846771895,52.3,44.0,26.6,18.3,18.1,17.6,30.2,25.1,47.5,43.0,38.9,30.6,726.2799999999997,44.0,32.2,68.5,1.0,0
1.0,Kansas,102.62181538613,81.459832859274,0.93436852727959,48.2,41.2,36.0,24.2,23.2,21.7,28.3,30.9,47.3,39.1,33.6,30.0,-107.03999999999996,28.6,35.6,72.7,1.0,0,Georgia Tech,98.5004453179,74.368630463215,0.96201390644406,45.5,39.6,25.2,21.3,21.3,21.0,32.5,24.4,44.8,38.0,31.2,29.2,144.15999999999997,31.2,28.4,64.7,3.0,0
0.0,Georgia Tech,98.5004453179,74.368630463215,0.96201390644406,45.5,39.6,25.2,21.3,21.3,21.0,32.5,24.4,44.8,38.0,31.2,29.2,144.15999999999997,31.2,28.4,64.7,3.0,0,Kansas,102.62181538613,81.459832859274,0.93436852727959,48.2,41.2,36.0,24.2,23.2,21.7,28.3,30.9,47.3,39.1,33.6,30.0,-107.03999999999996,28.6,35.6,72.7,1.0,0
1.0,Louisville,114.03836477502,75.783841523219,0.99098199307772,50.7,41.1,20.9,29.5,20.9,27.7,37.2,28.6,49.2,39.9,36.6,29.2,74.98000000000025,27.1,31.4,68.6,6.0,0,SUNY Albany,86.224774158374,86.217273770601,0.50025009692613,46.5,41.0,24.5,21.2,26.9,25.9,38.0,29.3,45.0,40.1,33.0,28.8,272.4,34.0,29.5,63.4,0.0,0
0.0,SUNY Albany,86.224774158374,86.217273770601,0.50025009692613,46.5,41.0,24.5,21.2,26.9,25.9,38.0,29.3,45.0,40.1,33.0,28.8,272.4,34.0,29.5,63.4,0.0,0,Louisville,114.03836477502,75.783841523219,0.99098199307772,50.7,41.1,20.9,29.5,20.9,27.7,37.2,28.6,49.2,39.9,36.6,29.2,74.98000000000025,27.1,31.4,68.6,6.0,0
1.0,Maryland,114.75818246269,83.823630046018,0.97371935392276,48.5,48.7,27.7,22.2,18.0,25.4,39.0,31.2,46.5,47.0,35.7,34.8,-179.75999999999988,28.4,34.3,71.6,3.0,0,Delaware,96.807353162948,90.294059054171,0.69018616866729,42.6,42.8,29.5,25.5,18.6,21.8,40.1,28.7,42.1,42.5,29.4,29.1,-97.71000000000015,23.5,27.1,73.1,0.0,0
0.0,Delaware,96.807353162948,90.294059054171,0.69018616866729,42.6,42.8,29.5,25.5,18.6,21.8,40.1,28.7,42.1,42.5,29.4,29.1,-97.71000000000015,23.5,27.1,73.1,0.0,0,Maryland,114.75818246269,83.823630046018,0.97371935392276,48.5,48.7,27.7,22.2,18.0,25.4,39.0,31.2,46.5,47.0,35.7,34.8,-179.75999999999988,28.4,34.3,71.6,3.0,0
1.0,Miami FL,96.650105226888,77.375126479437,0.9281069369758,45.0,42.8,25.2,28.5,24.4,26.2,32.7,31.2,44.9,42.1,30.2,29.6,91.98000000000002,34.9,32.5,68.6,3.0,0,South Florida,100.8657906815,81.265994684762,0.92306412603627,42.7,40.0,28.2,26.5,22.5,21.5,38.9,28.6,42.0,39.1,29.6,28.1,159.95000000000005,31.7,27.7,64.3,2.0,0
0.0,South Florida,100.8657906815,81.265994684762,0.92306412603627,42.7,40.0,28.2,26.5,22.5,21.5,38.9,28.6,42.0,39.1,29.6,28.1,159.95000000000005,31.7,27.7,64.3,2.0,0,Miami FL,96.650105226888,77.375126479437,0.9281069369758,45.0,42.8,25.2,28.5,24.4,26.2,32.7,31.2,44.9,42.1,30.2,29.6,91.98000000000002,34.9,32.5,68.6,3.0,0
1.0,South Carolina,114.05590225795,68.069816980593,0.9973638081234,47.3,36.1,31.6,20.5,21.5,19.4,45.4,25.2,47.3,34.8,31.6,27.0,145.10000000000002,24.5,23.3,67.5,11.0,0,Howard,83.664641567727,93.545533064974,0.21690978936764,40.9,39.8,36.7,34.1,23.5,25.0,35.9,32.5,42.2,39.5,25.1,26.9,-145.63999999999987,30.1,33.5,72.7,0.0,0
0.0,Howard,83.664641567727,93.545533064974,0.21690978936764,40.9,39.8,36.7,34.1,23.5,25.0,35.9,32.5,42.2,39.5,25.1,26.9,-145.63999999999987,30.1,33.5,72.7,0.0,0,South Carolina,114.05590225795,68.069816980593,0.9973638081234,47.3,36.1,31.6,20.5,21.5,19.4,45.4,25.2,47.3,34.8,31.6,27.0,145.10000000000002,24.5,23.3,67.5,11.0,0
1.0,South Dakota,103.15458235092,79.607819860627,0.95165491187525,49.2,42.1,24.2,26.3,16.2,27.4,29.7,27.7,49.2,41.5,32.8,28.7,-24.190000000000055,31.9,37.3,66.0,2.0,0,Mississippi,102.10173641367,76.42336302371,0.96548827259515,44.7,41.8,30.7,31.6,20.5,26.8,37.4,29.1,45.7,41.5,27.0,28.7,-155.37,18.8,23.1,68.9,1.0,0
0.0,Mississippi,102.10173641367,76.42336302371,0.96548827259515,44.7,41.8,30.7,31.6,20.5,26.8,37.4,29.1,45.7,41.5,27.0,28.7,-155.37,18.8,23.1,68.9,1.0,0,South Dakota,103.15458235092,79.607819860627,0.95165491187525,49.2,42.1,24.2,26.3,16.2,27.4,29.7,27.7,49.2,41.5,32.8,28.7,-24.190000000000055,31.9,37.3,66.0,2.0,0
1.0,Stanford,116.43230593933,75.536166170446,0.99314591293558,50.8,39.9,26.5,26.2,18.9,22.5,37.8,28.0,49.6,36.1,35.4,32.8,207.4200000000002,33.1,29.4,69.7,11.0,0,Montana St,97.002954645581,95.82239815096,0.53514625750269,44.3,47.7,29.8,30.8,17.0,22.7,30.6,32.1,42.8,47.7,31.3,31.8,-69.37999999999988,37.0,38.6,69.5,0.0,0
0.0,Montana St,97.002954645581,95.82239815096,0.53514625750269,44.3,47.7,29.8,30.8,17.0,22.7,30.6,32.1,42.8,47.7,31.3,31.8,-69.37999999999988,37.0,38.6,69.5,0.0,0,Stanford,116.43230593933,75.536166170446,0.99314591293558,50.8,39.9,26.5,26.2,18.9,22.5,37.8,28.0,49.6,36.1,35.4,32.8,207.4200000000002,33.1,29.4,69.7,11.0,0
1.0,Texas,109.13386656497,75.644196779229,0.98544483405963,47.3,42.7,32.5,36.7,20.4,30.1,38.2,29.9,45.4,42.9,35.8,28.2,-54.280000000000086,21.8,29.6,68.3,6.0,0,Fairfield,96.732335483523,92.058490001007,0.63865273426481,47.6,44.2,23.4,19.3,17.3,24.3,27.3,29.6,45.9,43.9,34.3,29.8,-192.3499999999999,30.1,41.1,64.6,0.0,0
0.0,Fairfield,96.732335483523,92.058490001007,0.63865273426481,47.6,44.2,23.4,19.3,17.3,24.3,27.3,29.6,45.9,43.9,34.3,29.8,-192.3499999999999,30.1,41.1,64.6,0.0,0,Texas,109.13386656497,75.644196779229,0.98544483405963,47.3,42.7,32.5,36.7,20.4,30.1,38.2,29.9,45.4,42.9,35.8,28.2,-54.280000000000086,21.8,29.6,68.3,6.0,0
1.0,Utah,116.33270812079,88.406615126234,0.95917722788965,51.1,46.5,31.0,27.6,21.2,20.1,37.1,30.0,49.7,46.7,35.3,30.7,584.4599999999998,44.3,31.9,70.2,2.0,0,Arkansas,107.9119737029,85.086277917528,0.9389446496178,47.5,43.6,32.0,28.5,15.6,21.5,27.9,31.3,46.9,42.3,32.3,31.2,421.63,40.1,28.0,72.1,0.0,0
0.0,Arkansas,107.9119737029,85.086277917528,0.9389446496178,47.5,43.6,32.0,28.5,15.6,21.5,27.9,31.3,46.9,42.3,32.3,31.2,421.63,40.1,28.0,72.1,0.0,0,Utah,116.33270812079,88.406615126234,0.95917722788965,51.1,46.5,31.0,27.6,21.2,20.1,37.1,30.0,49.7,46.7,35.3,30.7,584.4599999999998,44.3,31.9,70.2,2.0,0
1.0,Arizona,106.20629515309,78.832236438823,0.96855928092369,48.9,43.5,27.6,32.6,19.4,28.2,31.4,30.8,47.8,40.4,34.1,33.9,70.77000000000021,31.8,29.9,67.0,2.0,0,UNLV,101.65109806326,90.503073859252,0.79180978908888,50.6,44.4,31.0,21.0,19.8,19.7,33.2,25.7,49.3,44.0,35.8,30.2,101.55999999999995,30.0,32.2,71.4,0.0,0
0.0,UNLV,101.65109806326,90.503073859252,0.79180978908888,50.6,44.4,31.0,21.0,19.8,19.7,33.2,25.7,49.3,44.0,35.8,30.2,101.55999999999995,30.0,32.2,71.4,0.0,0,Arizona,106.20629515309,78.832236438823,0.96855928092369,48.9,43.5,27.6,32.6,19.4,28.2,31.4,30.8,47.8,40.4,34.1,33.9,70.77000000000021,31.8,29.9,67.0,2.0,0
0.51,Belmont,99.742535585093,84.964223423388,0.8634402532357,50.9,41.5,24.7,26.9,19.4,25.4,32.4,31.8,52.3,39.8,32.8,30.8,639.52,44.1,26.2,67.3,1.0,0,Oregon,111.32012239337,81.26497729706,0.97389028797748,48.9,41.8,26.9,28.9,19.2,21.4,34.5,29.9,48.1,40.2,33.7,29.8,-19.799999999999955,31.6,36.4,68.2,2.0,0
0.49,Oregon,111.32012239337,81.26497729706,0.97389028797748,48.9,41.8,26.9,28.9,19.2,21.4,34.5,29.9,48.1,40.2,33.7,29.8,-19.799999999999955,31.6,36.4,68.2,2.0,0,Belmont,99.742535585093,84.964223423388,0.8634402532357,50.9,41.5,24.7,26.9,19.4,25.4,32.4,31.8,52.3,39.8,32.8,30.8,639.52,44.1,26.2,67.3,1.0,0
1.0,Connecticut,112.93815740156,74.391326943656,0.99184763810848,54.8,40.2,21.4,18.1,20.6,23.5,34.0,26.9,56.6,39.0,34.1,28.4,157.45000000000027,34.1,35.4,68.5,2.0,0,Mercer,90.273088047356,86.361034453955,0.62468509237829,45.8,39.1,26.0,27.8,19.4,25.0,29.8,33.0,43.7,39.9,36.6,24.9,-118.2299999999999,18.2,31.5,69.1,0.0,0
0.0,Mercer,90.273088047356,86.361034453955,0.62468509237829,45.8,39.1,26.0,27.8,19.4,25.0,29.8,33.0,43.7,39.9,36.6,24.9,-118.2299999999999,18.2,31.5,69.1,0.0,0,Connecticut,112.93815740156,74.391326943656,0.99184763810848,54.8,40.2,21.4,18.1,20.6,23.5,34.0,26.9,56.6,39.0,34.1,28.4,157.45000000000027,34.1,35.4,68.5,2.0,0
1.0,Indiana,106.71804187333,77.593934748619,0.97503652452265,49.1,44.1,31.1,22.2,18.4,21.5,27.5,26.3,48.9,43.9,33.1,29.8,51.039999999999964,25.4,26.5,69.6,4.0,0,Charlotte,91.830930447512,82.594391874588,0.7719024849446,43.7,39.0,32.4,27.4,21.4,21.7,30.1,32.2,43.7,40.1,29.1,24.4,139.5000000000001,30.2,30.3,67.3,0.0,0
0.0,Charlotte,91.830930447512,82.594391874588,0.7719024849446,43.7,39.0,32.4,27.4,21.4,21.7,30.1,32.2,43.7,40.1,29.1,24.4,139.5000000000001,30.2,30.3,67.3,0.0,0,Indiana,106.71804187333,77.593934748619,0.97503652452265,49.1,44.1,31.1,22.2,18.4,21.5,27.5,26.3,48.9,43.9,33.1,29.8,51.039999999999964,25.4,26.5,69.6,4.0,0
1.0,Kansas St,101.48817818218,78.697828327497,0.9490568181622,45.8,42.4,28.0,27.4,19.4,22.5,27.4,28.6,47.2,40.4,28.6,31.4,-3.0799999999999272,32.5,29.7,69.2,3.0,0,Washington St,98.948358264723,81.824015940752,0.89892291062711,44.7,44.7,20.4,24.9,21.0,23.0,30.5,31.8,42.7,42.5,32.1,33.0,151.5,37.0,31.4,66.3,2.0,0
0.0,Washington St,98.948358264723,81.824015940752,0.89892291062711,44.7,44.7,20.4,24.9,21.0,23.0,30.5,31.8,42.7,42.5,32.1,33.0,151.5,37.0,31.4,66.3,2.0,0,Kansas St,101.48817818218,78.697828327497,0.9490568181622,45.8,42.4,28.0,27.4,19.4,22.5,27.4,28.6,47.2,40.4,28.6,31.4,-3.0799999999999272,32.5,29.7,69.2,3.0,0
1.0,LSU,106.09760160393,78.411475533571,0.97004003195811,47.3,42.7,30.9,23.4,18.8,22.9,35.9,25.2,47.0,38.4,32.4,34.7,-574.8800000000002,16.1,31.6,71.8,4.0,0,Jackson St,99.070951194048,91.966890026758,0.70175896436548,47.9,39.3,38.3,28.0,20.8,21.1,42.7,27.6,48.7,38.6,30.0,27.0,-243.29999999999995,21.5,32.9,72.6,0.0,0
0.0,Jackson St,99.070951194048,91.966890026758,0.70175896436548,47.9,39.3,38.3,28.0,20.8,21.1,42.7,27.6,48.7,38.6,30.0,27.0,-243.29999999999995,21.5,32.9,72.6,0.0,0,LSU,106.09760160393,78.411475533571,0.97004003195811,47.3,42.7,30.9,23.4,18.8,22.9,35.9,25.2,47.0,38.4,32.4,34.7,-574.8800000000002,16.1,31.6,71.8,4.0,0
1.0,Michigan,109.01378573917,78.689763969268,0.97699015837222,49.4,44.5,34.3,24.0,22.8,22.5,39.2,26.3,50.0,42.9,31.9,31.8,-245.4799999999999,25.6,33.4,69.0,6.0,0,American Univ,86.752480436888,88.78660793727,0.43375834202967,46.0,43.2,28.0,24.1,23.2,26.7,26.0,31.4,48.0,46.2,27.4,24.3,33.95999999999992,28.2,30.4,67.9,0.0,0
0.0,American Univ,86.752480436888,88.78660793727,0.43375834202967,46.0,43.2,28.0,24.1,23.2,26.7,26.0,31.4,48.0,46.2,27.4,24.3,33.95999999999992,28.2,30.4,67.9,0.0,0,Michigan,109.01378573917,78.689763969268,0.97699015837222,49.4,44.5,34.3,24.0,22.8,22.5,39.2,26.3,50.0,42.9,31.9,31.8,-245.4799999999999,25.6,33.4,69.0,6.0,0
1.0,NC State,119.03420622755,76.533181098926,0.99381482067441,52.4,40.5,22.6,18.1,17.7,20.9,34.5,25.0,51.0,39.4,36.9,28.3,201.6199999999999,32.0,34.6,68.7,8.0,0,Longwood,92.142310434277,93.712874977282,0.4515610117204,47.2,44.4,27.8,30.7,23.0,25.6,32.7,37.0,47.5,44.2,31.0,29.9,148.58000000000004,34.5,30.8,75.0,0.0,0
0.0,Longwood,92.142310434277,93.712874977282,0.4515610117204,47.2,44.4,27.8,30.7,23.0,25.6,32.7,37.0,47.5,44.2,31.0,29.9,148.58000000000004,34.5,30.8,75.0,0.0,0,NC State,119.03420622755,76.533181098926,0.99381482067441,52.4,40.5,22.6,18.1,17.7,20.9,34.5,25.0,51.0,39.4,36.9,28.3,201.6199999999999,32.0,34.6,68.7,8.0,0
1.0,North Carolina,105.48800850797,70.894716815997,0.98974940198488,45.4,39.9,29.8,20.2,18.4,26.2,36.4,26.1,44.9,40.1,31.2,26.3,-121.0300000000002,27.9,37.7,72.9,2.0,0,SF Austin,96.478041019617,80.360814878385,0.89110426752733,49.7,40.6,34.3,28.8,22.2,32.6,30.9,36.0,50.5,39.0,32.3,29.5,242.39999999999998,36.0,31.2,72.6,0.0,0
0.0,SF Austin,96.478041019617,80.360814878385,0.89110426752733,49.7,40.6,34.3,28.8,22.2,32.6,30.9,36.0,50.5,39.0,32.3,29.5,242.39999999999998,36.0,31.2,72.6,0.0,0,North Carolina,105.48800850797,70.894716815997,0.98974940198488,45.4,39.9,29.8,20.2,18.4,26.2,36.4,26.1,44.9,40.1,31.2,26.3,-121.0300000000002,27.9,37.7,72.9,2.0,0
1.0,Notre Dame,107.14726896368,80.54980774245,0.9637809171642,49.1,44.2,23.8,17.8,20.7,23.2,33.2,28.1,49.5,42.4,31.9,31.8,-191.22000000000003,27.6,33.7,71.7,4.0,0,Massachusetts,104.71917937252,89.349470743239,0.86120805679755,48.7,45.1,25.9,21.5,19.5,22.2,38.2,26.6,48.6,42.8,32.6,32.4,-301.8599999999999,29.7,39.2,70.4,1.0,0
0.0,Massachusetts,104.71917937252,89.349470743239,0.86120805679755,48.7,45.1,25.9,21.5,19.5,22.2,38.2,26.6,48.6,42.8,32.6,32.4,-301.8599999999999,29.7,39.2,70.4,1.0,0,Notre Dame,107.14726896368,80.54980774245,0.9637809171642,49.1,44.2,23.8,17.8,20.7,23.2,33.2,28.1,49.5,42.4,31.9,31.8,-191.22000000000003,27.6,33.7,71.7,4.0,0
1.0,Ohio St,108.38600390503,83.602725924965,0.9519221941797,52.6,45.2,27.5,26.9,18.0,24.8,26.8,29.0,50.4,44.8,37.8,30.7,385.7099999999998,35.3,30.9,74.0,2.0,0,Missouri St,95.405125708436,77.707422919131,0.91369328036692,40.3,40.8,31.2,32.4,19.3,25.7,37.6,26.0,40.3,40.3,26.8,27.9,-150.48000000000002,25.2,29.6,69.1,2.0,0
0.0,Missouri St,95.405125708436,77.707422919131,0.91369328036692,40.3,40.8,31.2,32.4,19.3,25.7,37.6,26.0,40.3,40.3,26.8,27.9,-150.48000000000002,25.2,29.6,69.1,2.0,0,Ohio St,108.38600390503,83.602725924965,0.9519221941797,52.6,45.2,27.5,26.9,18.0,24.8,26.8,29.0,50.4,44.8,37.8,30.7,385.7099999999998,35.3,30.9,74.0,2.0,0
1.0,Oklahoma,110.11153628739,84.823782552003,0.95259921129829,51.2,44.9,31.0,30.6,23.0,21.7,30.7,31.7,50.3,45.7,35.0,28.6,552.8399999999999,40.8,30.6,80.5,5.0,0,IUPUI,102.0940349464,86.489442454302,0.8707411066854,53.0,42.2,25.3,17.9,23.4,20.5,33.9,24.2,51.7,44.6,36.7,24.8,606.95,38.5,32.5,67.3,1.0,0
0.0,IUPUI,102.0940349464,86.489442454302,0.8707411066854,53.0,42.2,25.3,17.9,23.4,20.5,33.9,24.2,51.7,44.6,36.7,24.8,606.95,38.5,32.5,67.3,1.0,0,Oklahoma,110.11153628739,84.823782552003,0.95259921129829,51.2,44.9,31.0,30.6,23.0,21.7,30.7,31.7,50.3,45.7,35.0,28.6,552.8399999999999,40.8,30.6,80.5,5.0,0
