TeamName,Tournament Wins,WinPercentage,PointDIFF,WAB,Top30Wins,ADJOE,ADJDE,PomOrdinalRank
Oregon,2,76.92307692307692,181,4.7512246944477,3.0,114.05074334564,96.069445737748,9
Oklahoma,1,60.0,138,0.28107950082457,3.0,111.07197166359,94.674834870869,10
Missouri,0,64.0,43,2.0689816409731,5.0,110.71269307012,94.307431453879,13
VCU,0,73.07692307692308,170,1.0062472805734,1.0,104.1989506819,89.578970263686,12
Drake,0,85.18518518518519,302,1.7748849618929,1.0,112.16063932582,100.21058699035,14
Wichita St,0,73.6842105263158,50,1.2964489015211,1.0,109.39148825572,98.043512519639,19
UC Santa Barbara,0,83.33333333333333,248,0.1219355825991,0.0,108.08035671192,96.214549087761,18
Ohio,1,68.18181818181819,155,-1.9902595602527,0.0,111.79271951471,100.95291042757,20
E Washington,0,68.18181818181819,174,-3.1243831277918,0.0,107.94277265099,99.654348383694,28
Grand Canyon,0,70.0,192,-2.8754373761506,0.0,103.62211498555,95.549726429005,27
Appalachian St,0,54.166666666666664,-2,-7.6381494675047,0.0,98.410968730089,104.26516057042,52
Norfolk St,0,66.66666666666667,96,-5.0353582970065,0.0,98.994560806487,103.86365377122,50
Illinois,1,79.3103448275862,353,8.8118908569229,8.0,117.40597392618,90.813931824027,1
Houston,4,88.46153846153847,468,4.0432421643717,2.0,119.00224232547,89.406321656388,2
West Virginia,1,66.66666666666667,140,2.998782712576,4.0,115.01916625211,94.94747027644,7
Oklahoma St,1,71.42857142857143,117,4.8249497592118,5.0,109.05729723657,92.302111640807,8
Tennessee,0,69.23076923076923,241,2.3348227137763,1.0,108.46468067865,88.246591193279,6
San Diego St,0,84.61538461538461,323,3.073994947048,1.0,111.25563404877,89.258423317316,5
Clemson,0,69.56521739130434,76,2.8964093488298,3.0,105.15013677385,90.526958021348,11
Loyola-Chicago,2,84.61538461538461,382,1.8395872562372,0.0,108.95481769605,88.245400927107,3
Georgia Tech,0,68.0,138,1.8493421208614,2.0,112.73887973065,95.621704551963,8
Rutgers,1,57.69230769230769,45,1.7512972570269,2.0,106.60286617487,91.924493435527,9
Syracuse,2,64.0,128,0.53877408816018,0.0,112.19890921311,97.253449069702,11
Oregon St,3,57.142857142857146,-4,0.379675229577,5.0,109.11844258365,98.394320346036,22
Liberty,0,79.16666666666667,264,-1.6901920505817,0.0,109.1432162539,100.81677027781,25
Morehead St,0,75.0,115,-1.939432197483,0.0,98.061129207283,96.057560236052,32
Cleveland St,0,73.07692307692308,23,-2.6847534207406,0.0,99.152913998652,99.656705267482,38
Drexel,0,63.1578947368421,88,-4.4619669396427,0.0,106.16695780198,103.60800898549,37
Baylor,6,91.66666666666667,431,6.6796560144947,6.0,123.31818487137,93.538584326633,1
Ohio St,0,70.0,191,5.9985298790227,7.0,121.39848846773,97.115536802939,2
Arkansas,3,78.57142857142857,328,4.554536910334,1.0,110.04788052488,91.278241769085,5
Purdue,0,66.66666666666667,130,3.7256218300868,3.0,111.51544532306,92.982399176815,4
Villanova,2,72.72727272727273,185,3.0598262489824,2.0,118.50244484495,97.153275952568,3
Texas Tech,1,62.96296296296296,260,0.90935465821457,2.0,111.46748582956,91.38033414572,6
Florida,1,60.869565217391305,95,1.1716822571038,1.0,110.4180174842,93.419288618279,10
North Carolina,0,64.28571428571429,176,2.4490227276078,2.0,107.89386052332,91.89788692166,7
Wisconsin,1,58.62068965517241,154,2.0604173664529,2.0,111.45935578378,90.325587422416,3
Virginia Tech,0,71.42857142857143,139,0.89474067860696,1.0,108.77681943079,94.506520393432,13
Utah St,0,70.37037037037037,283,-1.1348632597694,2.0,104.35492951251,89.047492540564,10
Winthrop,0,95.83333333333333,306,0.99339485275461,0.0,104.84661339071,96.047315799981,23
North Texas,1,64.0,191,-2.4411430697088,0.0,103.72358902804,94.047602749454,18
Colgate,0,93.33333333333333,266,0.36960620494745,0.0,112.44659723437,98.022589678636,21
Oral Roberts,2,56.52173913043478,42,-4.9387143880974,0.0,107.50143781474,106.69661046873,38
Hartford,0,65.21739130434783,60,-4.8771694578237,0.0,96.721771842074,99.238730541167,48
