TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
Princeton,100.81298050659,76.370423169293,0.96057847792035,24–4,24,28,46.5,39.5,24.2,27.6,19.7,28.5,37.5,26.8,67.9,44.1,39.2,34.9,26.7,8.0,6.5,54.1,46.7,29.3,34.4,67.6,2022,1.5346386932446,74.9,68.7,85.71428571428571,0.0,3343,1,481,0,104.09000000000003
Massachusetts,104.71917937252,89.349470743239,0.86120805679755,26–6,26,32,48.7,45.1,25.9,21.5,19.5,22.2,38.2,26.6,68.9,48.6,42.8,32.6,32.4,7.6,6.7,53.4,59.7,29.7,39.2,70.4,2022,0.62485948610796,68.0,65.8,81.25,1.0,3269,0,344,0,-301.8599999999999
IUPUI,102.0940349464,86.489442454302,0.8707411066854,24–4,24,28,53.0,42.2,25.3,17.9,23.4,20.5,33.9,24.2,67.0,51.7,44.6,36.7,24.8,7.5,6.4,57.7,47.3,38.5,32.5,67.3,2022,-0.44727607288044,74.3,65.3,85.71428571428571,1.0,3237,0,413,0,606.95
Charlotte,91.830930447512,82.594391874588,0.7719024849446,22–9,22,31,43.7,39.0,32.4,27.4,21.4,21.7,30.1,32.2,67.4,43.7,40.1,29.1,24.4,11.4,6.8,51.9,48.7,30.2,30.3,67.3,2022,-2.6646011770575,72.6,72.2,70.96774193548387,0.0,3150,0,170,0,139.5000000000001
Mercer,90.273088047356,86.361034453955,0.62468509237829,23–6,23,29,45.8,39.1,26.0,27.8,19.4,25.0,29.8,33.0,69.2,43.7,39.9,36.6,24.9,10.7,4.0,47.7,47.7,18.2,31.5,69.1,2022,-2.5833162058203,69.5,65.4,79.3103448275862,0.0,3273,0,271,0,-118.2299999999999
Longwood,92.142310434277,93.712874977282,0.4515610117204,21–11,21,32,47.2,44.4,27.8,30.7,23.0,25.6,32.7,37.0,74.4,47.5,44.2,31.0,29.9,11.5,6.7,55.1,56.4,34.5,30.8,75.0,2022,-7.6444355049513,75.0,69.1,65.625,0.0,3255,0,138,0,148.58000000000004
Mt St Mary's,86.459291917753,95.84970120244,0.2340220358973,15–12,15,27,48.3,45.1,26.7,23.3,24.1,23.5,26.4,32.6,67.7,45.3,43.8,35.2,32.3,5.5,8.3,52.3,46.2,39.2,27.3,67.9,2022,-9.2559649815966,72.8,69.6,55.55555555555556,0.0,3291,0,11,0,498.0500000000002
Stanford,116.43230593933,75.536166170446,0.99314591293558,28–3,28,31,50.8,39.9,26.5,26.2,18.9,22.5,37.8,28.0,68.6,49.6,36.1,35.4,32.8,14.7,5.6,54.6,46.5,33.1,29.4,69.7,2022,14.157007285666,68.0,72.6,90.3225806451613,11.0,3390,4,524,0,207.4200000000002
Texas,109.13386656497,75.644196779229,0.98544483405963,26–6,26,32,47.3,42.7,32.5,36.7,20.4,30.1,38.2,29.9,69.7,45.4,42.9,35.8,28.2,10.1,6.7,47.4,52.6,21.8,29.6,68.3,2022,9.1187349383719,69.9,72.8,81.25,6.0,3400,3,511,0,-54.280000000000086
LSU,106.09760160393,78.411475533571,0.97004003195811,25–5,25,30,47.3,42.7,30.9,23.4,18.8,22.9,35.9,25.2,72.5,47.0,38.4,32.4,34.7,9.8,6.9,50.3,51.5,16.1,31.6,71.8,2022,7.1828003629498,66.0,66.3,83.33333333333333,4.0,3261,1,396,0,-574.8800000000002
Maryland,114.75818246269,83.823630046018,0.97371935392276,21–8,21,29,48.5,48.7,27.7,22.2,18.0,25.4,39.0,31.2,71.8,46.5,47.0,35.7,34.8,8.2,7.4,54.2,53.7,28.4,34.3,71.6,2022,5.8135822348783,75.4,72.3,72.41379310344827,3.0,3268,2,322,0,-179.75999999999988
Virginia Tech,111.45067998512,82.087259915685,0.9711590035478,23–9,23,32,51.8,40.6,28.3,21.7,19.1,19.8,27.8,28.3,67.0,49.9,38.2,36.3,31.3,8.1,8.6,57.3,46.7,42.0,27.3,67.4,2022,4.4924929202909,75.9,73.8,71.875,2.0,3439,0,412,0,670.1099999999999
Ohio St,108.38600390503,83.602725924965,0.9519221941797,23–6,23,29,52.6,45.2,27.5,26.9,18.0,24.8,26.8,29.0,74.6,50.4,44.8,37.8,30.7,8.3,6.2,57.7,55.1,35.3,30.9,74.0,2022,3.9374844630916,73.2,73.4,79.3103448275862,2.0,3326,2,384,0,385.7099999999998
Utah,116.33270812079,88.406615126234,0.95917722788965,20–11,20,31,51.1,46.5,31.0,27.6,21.2,20.1,37.1,30.0,69.5,49.7,46.7,35.3,30.7,6.9,13.1,58.6,56.1,44.3,31.9,70.2,2022,3.120406484512,78.2,73.3,64.51612903225806,2.0,3428,1,253,0,584.4599999999998
Kansas,102.62181538613,81.459832859274,0.93436852727959,20–9,20,29,48.2,41.2,36.0,24.2,23.2,21.7,28.3,30.9,74.5,47.3,39.1,33.6,30.0,13.8,8.0,51.4,60.1,28.6,35.6,72.7,2022,3.0228696061296,75.5,70.6,68.96551724137932,1.0,3242,1,211,0,-107.03999999999996
Georgia Tech,98.5004453179,74.368630463215,0.96201390644406,21–10,21,31,45.5,39.6,25.2,21.3,21.3,21.0,32.5,24.4,64.9,44.8,38.0,31.2,29.2,10.9,6.3,66.4,50.7,31.2,28.4,64.7,2022,2.6640339299769,66.1,65.7,67.74193548387096,3.0,3210,0,284,0,144.15999999999997
Arkansas,107.9119737029,85.086277917528,0.9389446496178,18–13,18,31,47.5,43.6,32.0,28.5,15.6,21.5,27.9,31.3,71.8,46.9,42.3,32.3,31.2,11.2,11.2,49.1,47.9,40.1,28.0,72.1,2022,0.7836984600095,67.3,69.9,58.064516129032256,0.0,3116,0,249,0,421.63
Florida St,102.22714622254,83.847257980929,0.90714856236104,17–13,17,30,47.8,43.5,28.1,23.6,22.9,22.2,32.1,30.7,68.6,48.1,41.0,31.4,32.3,11.5,6.5,57.6,56.2,26.4,33.5,68.1,2022,-0.1705627564797,70.2,74.3,56.666666666666664,1.0,3199,0,124,0,-253.09000000000003
Missouri St,95.405125708436,77.707422919131,0.91369328036692,23–7,23,30,40.3,40.8,31.2,32.4,19.3,25.7,37.6,26.0,68.4,40.3,40.3,26.8,27.9,13.1,8.9,55.1,50.9,25.2,29.6,69.1,2022,0.57151199536177,74.3,71.4,76.66666666666667,2.0,3283,0,301,0,-150.48000000000002
FGCU,105.43574908041,85.304729402255,0.91957054899179,26–2,26,28,53.0,44.2,25.0,25.5,15.7,25.6,23.4,24.8,71.3,56.8,44.8,33.2,28.2,7.6,7.2,61.5,44.6,54.7,21.9,71.9,2022,1.8879032627427,64.7,70.7,92.85714285714286,1.0,3195,1,491,0,1198.4600000000003
Delaware,96.807353162948,90.294059054171,0.69018616866729,23–7,23,30,42.6,42.8,29.5,25.5,18.6,21.8,40.1,28.7,72.2,42.1,42.5,29.4,29.1,8.2,5.0,45.3,48.0,23.5,27.1,73.1,2022,-2.7328989286947,70.9,71.2,76.66666666666667,0.0,3174,0,251,0,-97.71000000000015
Jackson St,99.070951194048,91.966890026758,0.70175896436548,23–6,23,29,47.9,39.3,38.3,28.0,20.8,21.1,42.7,27.6,75.2,48.7,38.6,30.0,27.0,11.5,6.6,49.3,53.0,21.5,32.9,72.6,2022,-1.8625786635679,68.9,69.3,79.3103448275862,0.0,3238,0,514,0,-243.29999999999995
Fairfield,96.732335483523,92.058490001007,0.63865273426481,25–6,25,31,47.6,44.2,23.4,19.3,17.3,24.3,27.3,29.6,65.4,45.9,43.9,34.3,29.8,7.8,4.8,58.6,57.0,30.1,41.1,64.6,2022,-2.6890543444253,75.1,69.3,80.64516129032258,0.0,3193,0,264,0,-192.3499999999999
Montana St,97.002954645581,95.82239815096,0.53514625750269,20–12,20,32,44.3,47.7,29.8,30.8,17.0,22.7,30.6,32.1,69.6,42.8,47.7,31.3,31.8,5.6,6.6,52.7,56.9,37.0,38.6,69.5,2022,-7.4005000840218,77.3,71.8,62.5,0.0,3286,0,64,0,-69.37999999999988
South Carolina,114.05590225795,68.069816980593,0.9973638081234,29–2,29,31,47.3,36.1,31.6,20.5,21.5,19.4,45.4,25.2,68.0,47.3,34.8,31.6,27.0,16.9,9.5,53.1,45.4,24.5,23.3,67.5,2022,15.377577543282,67.1,66.6,93.54838709677419,11.0,3376,6,608,0,145.10000000000002
Iowa,118.99401473857,87.517184340505,0.97161882043448,23–7,23,30,56.4,44.7,29.4,24.8,19.7,18.6,27.9,29.1,75.1,58.4,44.0,35.1,30.6,7.4,7.8,62.8,49.7,34.0,34.5,75.2,2022,6.6114752731249,84.1,70.8,76.66666666666667,6.0,3234,1,410,0,137.70000000000005
Iowa St,117.44036486789,84.536851212043,0.97769846771895,26–6,26,32,52.3,44.0,26.6,18.3,18.1,17.6,30.2,25.1,70.2,47.5,43.0,38.9,30.6,8.7,14.8,53.8,54.1,44.0,32.2,68.5,2022,8.4657237643952,82.6,72.2,81.25,1.0,3235,2,420,0,726.2799999999997
Arizona,106.20629515309,78.832236438823,0.96855928092369,20–7,20,27,48.9,43.5,27.6,32.6,19.4,28.2,31.4,30.8,66.6,47.8,40.4,34.1,33.9,11.1,7.4,56.6,56.4,31.8,29.9,67.0,2022,4.762842591273,70.8,76.3,74.07407407407408,2.0,3112,1,298,0,70.77000000000021
North Carolina,105.48800850797,70.894716815997,0.98974940198488,23–6,23,29,45.4,39.9,29.8,20.2,18.4,26.2,36.4,26.1,72.9,44.9,40.1,31.2,26.3,10.1,7.1,51.3,57.4,27.9,37.7,72.9,2022,5.838816638717,70.8,70.4,79.3103448275862,2.0,3314,2,532,0,-121.0300000000002
Georgia,100.66774636887,77.069807087153,0.95571481498872,20–9,20,29,46.0,41.6,24.6,26.9,22.2,24.6,36.3,29.6,71.0,45.9,40.5,31.1,29.9,13.9,6.4,59.9,46.7,17.3,24.3,70.7,2022,3.6917850446426,73.6,67.4,68.96551724137932,3.0,3208,1,294,0,-188.53999999999985
Colorado,103.06549700641,77.763636024215,0.96229193045748,22–8,22,30,46.2,43.4,30.8,25.8,21.2,27.3,33.5,30.5,66.4,46.6,42.8,30.3,29.7,10.5,12.4,59.1,51.5,33.2,36.2,67.0,2022,4.3197390694132,68.2,71.5,73.33333333333333,2.0,3160,0,256,0,-69.17999999999995
Miami FL,96.650105226888,77.375126479437,0.9281069369758,20–12,20,32,45.0,42.8,25.2,28.5,24.4,26.2,32.7,31.2,68.6,44.9,42.1,30.2,29.6,8.8,9.4,58.6,57.7,34.9,32.5,68.6,2022,2.6834703734621,68.9,70.8,62.5,3.0,3274,1,89,0,91.98000000000002
South Florida,100.8657906815,81.265994684762,0.92306412603627,24–8,24,32,42.7,40.0,28.2,26.5,22.5,21.5,38.9,28.6,64.4,42.0,39.1,29.6,28.1,8.6,9.9,65.0,51.8,31.7,27.7,64.3,2022,3.2115180838054,72.2,68.2,75.0,2.0,3378,0,222,0,159.95000000000005
Creighton,111.7355211475,87.618894236017,0.94246400514285,20–9,20,29,54.2,46.8,19.4,23.6,18.7,21.2,31.2,26.0,68.0,53.3,44.9,36.8,34.2,7.1,9.6,74.7,55.7,45.7,28.9,67.5,2022,0.7159600128816,72.7,74.2,68.96551724137932,0.0,3166,3,330,0,693.38
Dayton,97.6010940995,79.91722386382,0.90877918349877,25–5,25,30,45.0,39.5,29.1,24.3,18.7,20.3,32.9,25.0,67.3,42.6,38.2,33.8,28.2,10.0,9.1,54.0,51.4,29.2,31.3,67.9,2022,1.2978181960963,67.8,65.5,83.33333333333333,0.0,3173,0,323,0,104.29999999999995
DePaul,114.53438164408,93.419856828451,0.91240563646788,22–10,22,32,50.9,50.3,20.0,21.2,17.2,23.7,36.5,33.7,79.4,50.4,53.2,34.5,28.4,7.2,7.5,54.6,54.3,33.2,26.9,79.7,2022,0.36802641750364,76.3,70.4,68.75,2.0,3177,0,320,0,381.44000000000017
SF Austin,96.478041019617,80.360814878385,0.89110426752733,26–4,26,30,49.7,40.6,34.3,28.8,22.2,32.6,30.9,36.0,72.6,50.5,39.0,32.3,29.5,10.8,6.7,60.6,54.9,36.0,31.2,72.6,2022,-0.3596336913246,69.7,68.4,86.66666666666667,0.0,3372,0,496,0,242.39999999999998
UNLV,101.65109806326,90.503073859252,0.79180978908888,26–6,26,32,50.6,44.4,31.0,21.0,19.8,19.7,33.2,25.7,71.5,49.3,44.0,35.8,30.2,4.9,6.8,55.1,56.3,30.0,32.2,71.4,2022,-2.4629702919356,74.0,74.6,81.25,0.0,3424,0,355,0,101.55999999999995
UT Arlington,96.445848362092,90.115972105801,0.68582431384739,20–7,20,27,46.0,43.6,34.7,24.6,19.5,21.4,28.8,32.9,72.1,47.5,44.7,27.6,27.0,7.8,5.2,61.2,48.4,23.8,27.4,70.7,2022,-3.0425258997055,69.5,68.2,74.07407407407408,0.0,3426,0,106,0,-82.91999999999985
Illinois St,98.773844887258,95.272916104089,0.60228703424028,18–13,18,31,48.9,46.3,32.8,25.0,20.5,20.1,26.6,29.2,65.9,47.8,44.7,34.3,32.7,8.7,8.6,45.9,55.8,28.4,36.7,66.8,2022,-7.0483986562963,75.5,74.0,58.064516129032256,0.0,3229,0,30,0,-225.97000000000025
Howard,83.664641567727,93.545533064974,0.21690978936764,19–9,19,28,40.9,39.8,36.7,34.1,23.5,25.0,35.9,32.5,72.8,42.2,39.5,25.1,26.9,10.4,6.8,51.6,53.8,30.1,33.5,72.7,2022,-7.3653583640663,65.3,70.9,67.85714285714286,0.0,3224,0,95,0,-145.63999999999987
Incarnate Word,81.286249223379,99.017882033375,0.093704318457132,11–16,11,27,40.9,44.3,28.9,32.8,25.1,25.3,32.4,33.4,66.6,41.8,44.9,25.8,28.7,7.3,7.5,49.5,59.8,29.0,31.2,66.0,2022,-15.1535415508,70.0,73.4,40.74074074074074,0.0,3230,0,-95,0,-147.2399999999999
Louisville,114.03836477502,75.783841523219,0.99098199307772,25–4,25,29,50.7,41.1,20.9,29.5,20.9,27.7,37.2,28.6,68.9,49.2,39.9,36.6,29.2,12.0,6.5,56.0,53.3,27.1,31.4,68.6,2022,9.230652537479,72.1,69.9,86.20689655172414,6.0,3257,4,497,0,74.98000000000025
Baylor,116.22637153355,80.384450655574,0.98580079916076,27–6,27,33,51.5,41.2,31.6,26.7,17.8,21.7,32.3,27.5,70.7,51.0,39.2,35.0,30.4,9.6,6.3,62.7,53.5,31.3,31.0,69.8,2022,8.4915640657867,73.0,73.4,81.81818181818181,4.0,3124,1,545,0,153.10000000000002
Michigan,109.01378573917,78.689763969268,0.97699015837222,22–6,22,28,49.4,44.5,34.3,24.0,22.8,22.5,39.2,26.3,69.5,50.0,42.9,31.9,31.8,7.0,8.0,52.6,50.5,25.6,33.4,69.0,2022,6.1193501144906,75.5,70.2,78.57142857142857,6.0,3276,3,313,0,-245.4799999999999
Tennessee,102.23426376407,75.84272667186,0.96874912621862,23–8,23,31,45.0,39.1,31.2,22.7,23.6,18.5,41.3,27.4,72.2,44.8,37.6,30.4,27.7,14.6,6.4,55.4,52.4,22.7,36.7,72.5,2022,7.6221635073198,64.1,67.6,74.19354838709677,5.0,3397,2,302,0,-326.5100000000001
Oregon,111.32012239337,81.26497729706,0.97389028797748,19–11,19,30,48.9,41.8,26.9,28.9,19.2,21.4,34.5,29.9,67.9,48.1,40.2,33.7,29.8,10.9,7.1,55.8,62.4,31.6,36.4,68.2,2022,4.2236092231603,71.4,73.3,63.333333333333336,2.0,3332,0,294,0,-19.799999999999955
BYU,111.57813857597,78.711631329417,0.98223749450605,26–3,26,29,52.4,41.5,22.0,27.7,18.6,25.8,36.8,31.2,69.8,53.8,39.0,33.0,30.6,12.9,5.7,66.6,59.5,34.2,35.9,69.0,2022,5.5059034468672,75.6,69.2,89.65517241379311,3.0,3140,0,568,0,30.060000000000173
Mississippi,102.10173641367,76.42336302371,0.96548827259515,23–8,23,31,44.7,41.8,30.7,31.6,20.5,26.8,37.4,29.1,69.1,45.7,41.5,27.0,28.7,10.8,4.7,55.5,50.4,18.8,23.1,68.9,2022,4.559592539839,66.8,69.2,74.19354838709677,1.0,3279,0,346,0,-155.37
Nebraska,109.62556289777,82.828579621361,0.96170617510933,24–8,24,32,51.4,42.3,28.4,28.7,19.5,20.4,35.1,27.7,72.5,50.3,42.6,35.6,27.8,9.0,6.8,61.8,51.8,37.3,29.6,71.7,2022,3.3637977727051,72.1,72.1,75.0,3.0,3304,0,459,0,504.9999999999998
Gonzaga,108.30262110181,80.529977295138,0.96793650386465,26–6,26,32,49.1,41.6,28.8,23.8,22.6,22.1,41.6,28.3,65.8,47.1,42.1,35.4,27.1,10.9,6.8,59.1,54.4,32.5,34.6,65.2,2022,3.7287245182229,77.2,68.2,81.25,2.0,3211,1,434,0,212.83999999999992
South Dakota,103.15458235092,79.607819860627,0.95165491187525,26–5,26,31,49.2,42.1,24.2,26.3,16.2,27.4,29.7,27.7,66.4,49.2,41.5,32.8,28.7,10.4,5.9,52.7,55.6,31.9,37.3,66.0,2022,2.0102062472894,74.0,73.8,83.87096774193549,2.0,3377,2,480,0,-24.190000000000055
Villanova,100.25002828045,84.850613431089,0.87190563259685,23–8,23,31,46.8,45.4,23.7,24.9,19.3,21.8,28.6,27.7,67.2,46.8,44.9,31.2,31.2,8.9,7.4,64.9,45.6,40.5,26.4,66.8,2022,1.1904812926352,76.6,72.0,74.19354838709677,1.0,3437,1,145,0,439.91999999999996
Belmont,99.742535585093,84.964223423388,0.8634402532357,22–7,22,29,50.9,41.5,24.7,26.9,19.4,25.4,32.4,31.8,66.5,52.3,39.8,32.8,30.8,10.9,6.7,60.7,50.6,44.1,26.2,67.3,2022,-1.2648638196099,69.4,70.8,75.86206896551724,1.0,3125,1,405,0,639.52
Buffalo,102.00641922317,87.697637520578,0.85044798797467,25–8,25,33,47.4,43.5,28.4,22.8,18.9,23.3,35.7,32.9,73.7,47.0,43.6,32.4,28.8,9.5,4.0,52.5,58.1,26.6,35.1,72.7,2022,-1.7027136401839,73.1,69.3,75.75757575757575,0.0,3138,0,325,0,-149.04000000000008
American Univ,86.752480436888,88.78660793727,0.43375834202967,23–8,23,31,46.0,43.2,28.0,24.1,23.2,26.7,26.0,31.4,66.8,48.0,46.2,27.4,24.3,6.3,7.2,62.9,50.6,28.2,30.4,67.9,2022,-5.6966272957816,71.2,70.4,74.19354838709677,0.0,3110,0,124,0,33.95999999999992
Hawaii,95.882273242134,93.459215981785,0.57306164437748,20–9,20,29,47.2,44.3,37.9,28.2,22.8,21.1,30.4,30.5,67.5,45.4,43.2,33.3,30.8,7.8,7.4,55.9,51.5,39.9,35.9,68.3,2022,-4.6816795027514,70.5,73.1,68.96551724137932,0.0,3218,0,43,0,222.94999999999982
SUNY Albany,86.224774158374,86.217273770601,0.50025009692613,22–9,22,31,46.5,41.0,24.5,21.2,26.9,25.9,38.0,29.3,62.2,45.0,40.1,33.0,28.8,9.7,9.1,59.8,53.6,34.0,29.5,63.4,2022,-6.8598220475399,64.8,66.9,70.96774193548387,0.0,3107,0,228,0,272.4
