TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
Providence,107.36240687234,94.509023511438,0.8125126201209,20–12,20,32,51.3,49.7,38.2,30.0,18.5,20.5,26.4,28.1,67.8,49.1,50.0,36.8,32.7,8.2,8.2,58.3,48.3,35.8,34.3,67.9,2017,0.58166514228389,69.1,67.3,62.5,2.0,1344,0,116,14,195.82999999999993
USC,111.20248757513,99.608172135294,0.7800998290179,24–9,24,33,51.9,49.7,37.2,23.9,15.7,18.0,30.8,31.2,70.8,50.5,46.8,36.3,36.5,13.6,8.7,56.3,53.5,36.1,36.5,70.5,2017,1.3562525387818,73.9,71.3,72.72727272727273,2.0,1425,1,182,16,-21.820000000000164
UNC Wilmington,117.06251358109,104.57486023494,0.7853728989749,27–5,27,32,55.2,53.1,30.9,39.4,13.9,20.3,32.5,28.8,70.2,56.1,54.2,36.0,33.7,8.5,7.7,51.9,47.9,41.8,29.4,71.4,2017,1.6910438154802,68.9,70.7,84.375,0.0,1423,0,289,15,514.0199999999999
ETSU,106.94057354101,96.779546202334,0.75916966958828,25–7,25,32,56.1,48.5,43.8,37.8,20.6,22.0,30.0,27.1,71.5,55.4,45.3,38.2,35.6,14.4,9.8,53.9,47.1,35.2,39.4,71.6,2017,-0.60259139258222,69.8,72.4,78.125,0.0,1190,0,326,16,-58.0
New Mexico St,109.01280703751,101.77128333437,0.68793439773468,25–5,25,30,52.8,47.4,44.1,35.3,19.7,19.2,36.0,28.3,69.5,54.5,48.7,33.4,30.0,9.1,5.3,56.1,44.4,39.1,33.2,68.9,2017,-0.12585625042912,70.9,67.7,83.33333333333333,0.0,1308,0,281,22,309.93999999999994
Troy,108.78791294224,107.02199447029,0.54691346219618,20–14,20,34,51.8,49.9,40.6,32.6,17.6,17.7,30.6,29.6,69.2,50.8,49.5,35.5,33.7,9.6,9.3,48.1,50.2,40.3,39.5,69.4,2017,-7.8989451633832,72.3,72.5,58.8235294117647,0.0,1407,0,123,33,99.49999999999977
Mt St Mary's,98.259161387326,101.54881692111,0.40643850723477,19–15,19,34,50.9,49.6,32.8,33.3,19.2,21.7,23.0,34.5,68.6,49.5,48.8,35.7,34.4,9.8,7.9,45.6,43.9,36.8,27.6,68.4,2017,-7.7565381883437,67.5,66.0,55.88235294117647,0.0,1291,0,-9,54,364.31999999999994
New Orleans,99.113461246541,101.02728302667,0.44523523023757,17–11,17,28,50.1,49.9,43.5,34.9,23.8,22.3,36.2,32.7,68.6,51.2,51.7,31.1,31.2,8.5,9.0,60.3,51.1,25.1,36.6,67.8,2017,-6.1888269661524,71.0,69.2,60.714285714285715,0.0,1309,0,37,45,-361.30999999999995
Gonzaga,119.77503374295,87.979707843381,0.97201912657002,32–1,32,33,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,70.9,58.4,40.0,38.2,30.0,10.7,6.7,52.8,42.9,32.6,31.8,71.8,2017,7.7946023511273,73.8,65.8,96.96969696969697,6.0,1211,5,773,1,291.32000000000016
Arizona,116.25542628249,94.309938008192,0.91727126341821,30–4,30,34,53.7,47.1,41.0,29.2,17.0,17.7,33.3,26.2,67.3,51.0,47.9,39.8,30.6,8.9,7.9,52.6,53.2,30.8,36.6,67.0,2017,7.9044733834468,75.8,69.0,88.23529411764706,3.0,1112,2,368,5,105.87999999999988
Florida St,116.01403702303,94.317511417548,0.91536768772839,25–8,25,33,53.9,47.4,37.7,37.3,16.3,19.8,34.0,30.4,72.4,54.1,45.1,35.6,34.4,13.6,7.2,49.4,48.4,31.3,36.1,72.6,2017,5.8865824851979,69.2,71.4,75.75757575757575,7.0,1199,1,369,5,-127.55999999999995
West Virginia,116.07988974666,89.767032955822,0.95055569976488,26–8,26,34,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,71.5,50.6,46.6,36.1,34.9,13.9,9.2,57.7,54.0,33.0,36.3,72.5,2017,6.3472842293739,67.8,67.5,76.47058823529412,7.0,1452,2,532,2,-75.56999999999994
Notre Dame,119.51281451283,96.395867926729,0.92215854427481,25–9,25,34,54.0,49.0,28.2,26.6,13.9,18.8,27.4,31.0,67.9,51.3,48.1,38.6,33.7,9.7,11.3,58.1,50.6,40.8,34.5,68.5,2017,5.9240181884588,79.9,73.0,73.52941176470588,4.0,1323,1,299,7,412.2299999999998
Maryland,113.00995686128,97.333248623702,0.84778793069792,23–8,23,31,52.6,47.1,38.6,32.2,19.1,17.9,30.6,32.3,67.8,50.9,45.3,36.7,34.0,11.7,11.3,56.7,46.3,40.8,32.5,68.6,2017,3.6762328099285,70.1,70.4,74.19354838709677,4.0,1268,0,155,12,392.3599999999999
St Mary's CA,118.25938836705,94.227577193574,0.93165706346692,28–4,28,32,57.9,45.2,26.6,25.5,17.3,15.4,33.4,21.4,60.8,56.5,45.1,39.9,30.3,8.5,7.4,63.7,41.9,41.6,28.2,60.8,2017,3.9679368563103,74.8,68.6,87.5,0.0,1388,1,496,4,805.3799999999999
Northwestern,111.10289491515,94.699692191783,0.8626028840306,23–11,23,34,49.7,46.0,30.8,35.5,15.9,18.0,30.9,30.7,66.3,48.9,43.9,34.1,33.5,13.6,10.0,60.3,53.1,35.8,34.4,66.7,2017,1.9533656972394,75.1,66.7,67.6470588235294,2.0,1321,1,205,10,68.38000000000011
Vanderbilt,112.77237884168,95.20870116738,0.87511382033662,19–15,19,34,52.3,47.9,34.9,30.6,18.3,16.0,25.0,27.1,67.2,48.3,46.7,37.7,33.6,9.7,11.0,55.5,46.5,48.6,33.2,67.0,2017,0.078131401612317,77.6,70.4,55.88235294117647,4.0,1435,0,106,9,716.7
VCU,107.92555817895,95.82343978964,0.79701564752046,26–8,26,34,51.1,47.1,36.3,39.8,17.9,21.0,31.4,27.5,68.8,51.5,45.5,33.4,33.8,10.5,9.0,56.7,46.2,29.7,31.3,69.8,2017,1.40897252659,70.7,69.5,76.47058823529412,0.0,1433,0,281,13,-65.95999999999992
Xavier,114.47383999221,97.344060847149,0.86577271961663,21–13,21,34,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,68.3,52.0,52.5,34.0,33.8,7.9,10.6,57.5,55.5,36.4,39.2,68.7,2017,1.5502955646387,68.8,69.9,61.76470588235294,2.0,1462,3,111,10,-87.36000000000013
Princeton,108.08898937965,96.585797529671,0.78482621408537,22–6,22,28,53.5,48.9,24.9,31.7,15.2,20.6,24.2,24.7,64.7,50.4,47.2,38.1,34.4,9.8,8.6,54.2,48.5,45.9,37.3,64.3,2017,-0.28516009990704,73.6,69.9,78.57142857142857,0.0,1343,0,246,15,465.6700000000001
Bucknell,107.5140482483,99.50540295681,0.7089335344116,26–8,26,34,55.4,48.0,37.2,32.7,18.8,19.7,26.8,27.4,70.4,54.6,46.5,37.7,34.0,9.8,8.6,54.3,49.3,38.6,31.8,71.3,2017,-1.9603310092721,67.9,65.7,76.47058823529412,1.0,1137,0,299,20,374.0200000000002
FGCU,108.49635109344,103.90766868475,0.62174445208785,23–7,23,30,54.1,49.1,34.0,34.8,18.1,17.3,34.6,29.6,67.7,55.6,50.3,34.0,31.4,9.4,7.3,49.6,49.2,31.8,38.0,66.8,2017,-1.6322832187124,69.5,68.6,76.66666666666667,0.0,1195,0,182,27,-112.0
North Dakota,102.05914446222,102.55332950639,0.48611600269388,19–9,19,28,53.4,50.3,36.6,39.4,18.7,20.0,26.2,27.9,72.6,51.6,49.4,38.4,34.8,7.1,6.0,52.6,44.7,30.1,32.6,72.4,2017,-5.2384906678517,73.2,68.6,67.85714285714286,0.0,1315,0,123,44,21.3599999999999
S Dakota St,108.62851008996,111.69316229055,0.42068834462916,16–16,16,32,53.8,54.0,40.6,27.1,18.3,16.3,27.4,28.8,69.3,53.4,52.4,36.1,37.3,6.8,10.2,51.6,53.0,46.0,45.9,68.6,2017,-9.6943320766072,77.1,72.8,50.0,0.0,1355,0,-34,47,-51.46999999999957
Kansas,120.37066978055,94.382394851902,0.94251595226514,28–4,28,32,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,71.4,53.2,45.0,40.5,35.7,11.5,9.6,55.1,49.9,35.5,33.4,71.6,2017,10.934500510065,66.6,71.1,87.5,10.0,1242,3,331,3,245.3699999999999
Louisville,116.19278900009,89.689373534201,0.95153952182038,24–8,24,32,51.4,45.1,34.8,39.8,16.1,19.8,36.3,28.7,68.9,50.2,44.4,35.9,30.9,15.3,7.9,48.7,48.2,32.4,35.6,69.7,2017,6.8494563595421,68.5,69.1,75.0,5.0,1257,1,374,2,63.11999999999989
Oregon,115.96104501954,93.708751458536,0.92057764144987,28–5,28,33,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,68.8,54.8,45.8,37.9,31.1,17.7,9.9,58.4,48.6,39.1,37.2,68.5,2017,5.9986425533028,70.6,71.5,84.84848484848484,2.0,1332,4,439,4,324.97
Purdue,116.0700357579,92.262747377854,0.93338344984923,25–7,25,32,55.7,46.7,34.3,22.7,18.4,17.0,30.9,24.5,70.1,52.5,45.8,40.6,32.3,6.1,8.9,64.9,49.1,38.0,33.2,70.5,2017,5.5758744514301,76.4,71.2,78.125,4.0,1345,2,415,4,470.44000000000005
Iowa St,118.10307241885,95.649573590569,0.91871128827515,23–10,23,33,54.8,49.0,27.6,25.7,14.1,20.0,26.1,32.0,70.6,51.2,47.1,40.2,34.8,8.9,9.3,53.8,50.7,39.5,35.6,69.6,2017,6.3954233881365,69.6,70.2,69.6969696969697,7.0,1235,1,293,5,349.0200000000002
Creighton,115.64659600403,95.317157597601,0.90232110291732,24–9,24,33,58.0,50.0,27.9,28.6,17.1,19.6,24.1,29.7,72.5,56.7,49.9,40.1,33.4,7.6,7.5,56.2,48.0,35.9,36.8,72.6,2017,4.2493249081121,68.3,67.8,72.72727272727273,3.0,1166,0,295,7,210.47000000000003
Michigan,121.63850381788,97.940835663321,0.92357448295449,24–11,24,35,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,63.7,56.7,49.7,38.1,37.8,7.2,8.0,52.5,45.5,45.1,28.7,64.0,2017,3.7617548589479,77.5,68.1,68.57142857142857,6.0,1276,2,324,6,633.4500000000003
Miami FL,110.69632525921,92.261909206091,0.89039982459069,21–11,21,32,51.2,47.2,34.3,28.8,19.6,18.3,33.7,27.9,64.8,49.9,45.9,35.9,33.1,10.8,8.3,48.1,51.6,32.7,34.6,64.7,2017,2.8765883588547,71.8,73.6,65.625,3.0,1274,0,182,8,28.670000000000073
Michigan St,109.67777350136,94.572600997776,0.84606395202659,19–14,19,33,53.9,46.3,33.8,35.1,20.7,16.1,29.3,27.3,68.2,52.4,43.5,37.6,34.7,12.3,9.0,65.9,54.8,37.9,32.7,68.2,2017,0.37941331091606,66.4,72.2,57.57575757575758,4.0,1277,1,111,11,290.3499999999997
Oklahoma St,125.08173837719,101.44536921953,0.91748382610641,19–12,19,31,53.8,52.8,37.8,45.6,18.3,20.8,38.0,32.2,72.6,50.0,52.5,40.3,35.5,8.1,10.8,51.0,51.2,36.1,34.3,73.0,2017,3.2698980004268,78.7,72.3,61.29032258064516,4.0,1329,0,224,6,237.18000000000006
Rhode Island,110.17211045989,94.894828098215,0.84769781886462,24–9,24,33,50.7,44.7,39.6,45.4,16.6,19.5,33.1,29.3,67.3,50.5,45.3,34.0,29.0,16.4,7.8,51.5,46.6,32.0,29.8,67.8,2017,0.48468233582114,65.7,71.0,72.72727272727273,1.0,1348,1,280,10,223.79999999999995
Nevada,113.47067323044,101.09601911732,0.79050087253835,28–6,28,34,52.7,47.9,41.8,28.1,15.7,15.9,30.6,26.2,70.9,49.3,48.9,38.5,30.7,10.9,6.2,60.2,51.8,40.2,35.4,71.1,2017,1.8321385932485,70.3,68.6,82.3529411764706,0.0,1305,0,307,14,460.9200000000001
Vermont,109.54215772806,98.610039666075,0.7701341043091,28–5,28,33,55.4,48.2,34.9,26.6,17.1,19.7,30.1,26.9,65.3,55.6,46.7,36.7,34.5,11.7,7.3,49.2,44.2,31.5,30.3,65.9,2017,0.85731784616288,70.0,70.7,84.84848484848484,0.0,1436,0,348,16,110.70000000000005
Iona,108.70122485172,105.32562925926,0.5897137636836,22–12,22,34,53.4,49.6,31.2,33.4,16.5,18.0,26.9,31.7,72.5,49.3,47.2,39.7,36.0,7.4,7.9,55.8,53.8,40.0,35.5,71.8,2017,-5.5668427330052,77.0,69.6,64.70588235294117,0.0,1233,0,140,30,310.0
Jacksonville St,103.98813581826,104.8496348991,0.47629770244242,18–14,18,32,52.4,49.3,33.8,34.8,20.7,16.8,31.5,28.0,65.0,50.9,44.7,36.7,37.9,10.6,8.7,56.5,49.5,36.6,37.5,65.2,2017,-7.8759603017921,71.7,72.0,56.25,0.0,1240,0,28,40,-78.02999999999975
NC Central,101.73302130224,100.79348982384,0.52664947528744,22–8,22,30,51.8,45.1,34.8,27.6,17.9,19.6,32.0,31.4,68.2,53.0,45.9,33.3,29.1,8.6,7.4,52.2,43.9,38.2,35.7,67.9,2017,-4.9947481728388,69.3,63.1,73.33333333333333,0.0,1300,0,283,38,233.18999999999983
UC Davis,97.914969915575,101.00422992754,0.41163174582344,20–12,20,32,48.7,48.4,41.1,33.6,20.2,20.0,29.6,28.3,69.6,46.9,48.1,35.1,32.7,9.6,9.1,51.9,53.9,31.4,36.3,70.2,2017,-7.366287358192,66.1,70.8,62.5,0.0,1413,0,16,55,-84.86999999999989
North Carolina,120.97017937859,93.090440832064,0.95314388959443,26–7,26,33,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,72.1,51.1,46.7,36.7,34.2,9.0,10.1,59.0,47.2,30.0,39.4,72.7,2017,8.3104168848826,70.7,72.0,78.78787878787878,8.0,1314,6,443,1,-246.48000000000002
Kentucky,119.24172830522,91.522042757008,0.95446147136552,29–5,29,34,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,74.8,53.4,48.0,35.3,30.7,12.9,7.1,51.5,43.0,31.6,32.7,74.6,2017,8.9963520349408,70.2,67.3,85.29411764705883,3.0,1246,3,488,1,111.58999999999992
UCLA,121.700387652,99.197557429142,0.91302647619127,29–4,29,33,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,74.8,58.8,45.0,40.5,36.2,12.8,4.3,63.7,47.0,37.6,36.0,75.4,2017,6.6835438656749,74.5,67.1,87.87878787878788,4.0,1417,2,496,5,219.5999999999999
Butler,117.52861961273,96.955254832327,0.90140831205696,23–8,23,31,54.6,50.7,36.2,37.5,15.1,20.1,28.1,27.8,66.9,54.6,51.0,36.3,33.4,8.4,7.8,49.2,43.0,37.5,37.6,67.0,2017,5.5074611637326,74.0,70.1,74.19354838709677,7.0,1139,2,245,7,105.41000000000008
Minnesota,108.26855945862,91.827646200595,0.86921844077904,24–9,24,33,48.6,44.9,39.5,28.7,16.2,17.7,30.1,30.0,70.4,47.3,44.5,34.5,30.5,16.2,8.7,57.0,53.2,29.7,33.5,70.9,2017,3.692448913994,70.7,68.3,72.72727272727273,4.0,1278,0,204,9,2.8999999999998636
Cincinnati,113.55791871841,91.166046971479,0.92592741688455,29–5,29,34,51.7,44.7,32.5,29.6,15.2,20.8,35.8,29.6,65.4,51.8,41.0,34.3,34.1,14.7,8.2,58.7,52.4,36.4,36.8,65.7,2017,5.6997998643097,68.3,73.6,85.29411764705883,2.0,1153,1,464,6,-6.360000000000127
Dayton,110.49481145519,96.543715123651,0.82522916230749,23–7,23,30,54.2,47.7,43.7,34.6,17.1,20.8,25.8,27.0,69.3,51.8,47.2,38.7,32.4,11.3,10.6,61.4,55.2,38.4,39.4,69.8,2017,1.5536456046743,69.1,71.1,76.66666666666667,1.0,1173,0,276,9,209.5200000000002
Arkansas,115.36017598483,101.14057488524,0.8194757846221,25–9,25,34,51.5,48.2,38.8,39.3,16.4,18.3,32.4,33.5,71.5,50.2,47.2,36.4,33.2,12.7,7.7,50.5,50.3,29.8,37.4,70.9,2017,3.8872247495432,76.2,70.5,73.52941176470588,3.0,1116,1,197,10,-156.96000000000004
Seton Hall,108.58889437869,95.820127667691,0.80823905124176,21–11,21,32,50.2,49.0,37.9,36.1,19.4,17.6,35.3,25.4,68.9,50.0,48.0,33.7,34.0,6.6,8.2,46.6,49.3,30.9,34.3,68.8,2017,2.609909717749,64.3,71.7,65.625,3.0,1371,0,100,14,-124.86999999999989
Wichita St,116.90466409535,92.847038754017,0.93399014085761,29–4,29,33,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,69.6,51.0,42.3,40.7,31.0,11.2,8.7,59.0,49.2,36.4,38.8,70.5,2017,4.1840408919527,72.9,69.7,87.87878787878788,0.0,1455,1,637,2,278.68000000000006
Kansas St,111.51599299416,93.277350945804,0.88633031567712,20–13,20,33,52.4,48.9,40.6,32.2,19.2,22.4,29.5,32.5,67.6,51.5,44.6,36.1,38.3,10.3,9.6,60.5,56.1,36.4,33.8,67.3,2017,1.5848144399168,69.0,71.9,60.60606060606061,5.0,1243,0,158,8,19.500000000000227
Wake Forest,121.37846458448,101.75861638094,0.8836609455817,19–13,19,32,54.0,52.2,40.2,37.0,16.5,16.1,30.9,27.6,71.7,51.9,51.3,38.7,35.7,10.3,9.9,55.5,52.6,35.2,38.9,72.0,2017,1.2851872346058,77.2,72.3,59.375,1.0,1448,0,152,8,-26.48999999999978
MTSU,110.41661500556,96.321049703871,0.82786884452464,29–4,29,33,54.3,47.4,29.7,37.9,15.6,20.2,30.2,24.3,66.1,53.8,46.8,37.0,32.5,8.5,5.8,53.7,50.1,30.3,35.4,65.7,2017,2.1813822683302,70.1,70.8,87.87878787878788,0.0,1292,1,360,12,-29.399999999999864
Winthrop,105.44791993789,101.75180230564,0.60116638181735,24–6,24,30,53.7,46.4,38.9,33.8,17.9,18.7,27.0,28.7,71.2,51.2,45.7,38.0,31.8,13.5,10.0,48.4,41.0,43.6,35.4,72.3,2017,-1.6699290154543,71.9,72.4,80.0,0.0,1457,0,243,28,531.0799999999999
Kent,103.84850232078,102.47314989847,0.53825549856948,21–13,21,34,48.1,49.6,33.0,34.2,18.1,19.3,38.1,30.0,70.4,48.6,47.9,31.4,35.0,9.6,5.8,45.5,51.2,35.1,35.7,69.7,2017,-7.0080384004723,71.7,70.2,61.76470588235294,0.0,1245,0,105,36,-147.3599999999999
N Kentucky,105.64757782653,104.33012790428,0.53601485736748,22–10,22,32,52.9,49.8,37.3,30.0,19.0,17.0,31.3,26.3,70.1,51.9,50.1,36.1,32.8,6.6,12.7,51.9,45.4,42.4,33.7,69.3,2017,-4.7954081610017,67.6,70.9,68.75,0.0,1297,0,97,37,425.2800000000002
TX Southern,101.70074519273,106.65693089288,0.36651376406764,23–11,23,34,48.2,48.9,44.9,32.2,16.6,19.3,32.3,34.4,69.4,50.1,49.0,29.7,32.4,7.4,8.8,47.4,48.2,34.1,28.5,69.9,2017,-4.3132120939683,73.3,68.1,67.6470588235294,0.0,1411,0,88,52,89.37
