TeamName,Tournament Wins,WinPercentage,PointDIFF,WAB,Top30Wins,ADJOE,ADJDE,PomOrdinalRank
Oregon,4,84.84848484848484,439,5.9986425533028,2.0,115.96104501954,93.708751458536,4
Purdue,2,78.125,415,5.5758744514301,4.0,116.0700357579,92.262747377854,4
Iowa St,1,69.6969696969697,293,6.3954233881365,7.0,118.10307241885,95.649573590569,5
Creighton,0,72.72727272727273,295,4.2493249081121,3.0,115.64659600403,95.317157597601,7
Michigan,2,68.57142857142857,324,3.7617548589479,6.0,121.63850381788,97.940835663321,6
Miami FL,0,65.625,182,2.8765883588547,3.0,110.69632525921,92.261909206091,8
Michigan St,1,57.57575757575758,111,0.37941331091606,4.0,109.67777350136,94.572600997776,11
Oklahoma St,0,61.29032258064516,224,3.2698980004268,4.0,125.08173837719,101.44536921953,6
Rhode Island,1,72.72727272727273,280,0.48468233582114,1.0,110.17211045989,94.894828098215,10
Nevada,0,82.3529411764706,307,1.8321385932485,0.0,113.47067323044,101.09601911732,14
Vermont,0,84.84848484848484,348,0.85731784616288,0.0,109.54215772806,98.610039666075,16
Iona,0,64.70588235294117,140,-5.5668427330052,0.0,108.70122485172,105.32562925926,30
Jacksonville St,0,56.25,28,-7.8759603017921,0.0,103.98813581826,104.8496348991,40
NC Central,0,73.33333333333333,283,-4.9947481728388,0.0,101.73302130224,100.79348982384,38
UC Davis,0,62.5,16,-7.366287358192,0.0,97.914969915575,101.00422992754,55
North Carolina,6,78.78787878787878,443,8.3104168848826,8.0,120.97017937859,93.090440832064,1
Kentucky,3,85.29411764705883,488,8.9963520349408,3.0,119.24172830522,91.522042757008,1
UCLA,2,87.87878787878788,496,6.6835438656749,4.0,121.700387652,99.197557429142,5
Butler,2,74.19354838709677,245,5.5074611637326,7.0,117.52861961273,96.955254832327,7
Minnesota,0,72.72727272727273,204,3.692448913994,4.0,108.26855945862,91.827646200595,9
Cincinnati,1,85.29411764705883,464,5.6997998643097,2.0,113.55791871841,91.166046971479,6
Dayton,0,76.66666666666667,276,1.5536456046743,1.0,110.49481145519,96.543715123651,9
Arkansas,1,73.52941176470588,197,3.8872247495432,3.0,115.36017598483,101.14057488524,10
Seton Hall,0,65.625,100,2.609909717749,3.0,108.58889437869,95.820127667691,14
Wichita St,1,87.87878787878788,637,4.1840408919527,0.0,116.90466409535,92.847038754017,2
Kansas St,0,60.60606060606061,158,1.5848144399168,5.0,111.51599299416,93.277350945804,8
Wake Forest,0,59.375,152,1.2851872346058,1.0,121.37846458448,101.75861638094,8
MTSU,1,87.87878787878788,360,2.1813822683302,0.0,110.41661500556,96.321049703871,12
Winthrop,0,80.0,243,-1.6699290154543,0.0,105.44791993789,101.75180230564,28
Kent,0,61.76470588235294,105,-7.0080384004723,0.0,103.84850232078,102.47314989847,36
N Kentucky,0,68.75,97,-4.7954081610017,0.0,105.64757782653,104.33012790428,37
TX Southern,0,67.6470588235294,88,-4.3132120939683,0.0,101.70074519273,106.65693089288,52
