TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,Unnamed: 15,2P%,2P%D,3P%,3P%D,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,3PR,3PRD,ADJ T.,Unnamed: 30,WAB,Unnamed: 35,Unnamed: 36,WinPercentage,Top30Wins,TeamID,Tournament Wins,PointDIFF,PomOrdinalRank,3P%ODDIFF
Louisville,118.1071228483,95.165475490164,0.9229919330457,27–7,27,34,53.4,49.2,34.5,26.8,16.5,18.6,32.2,27.2,69.0,57.0,48.3,33.0,33.7,8.1,9.7,51.9,46.6,48.1,39.7,69.6,2025,5.6270220768924,74.4,71.4,79.41176470588235,2.0,1257,0,329,6,249.40999999999985
Creighton,116.76306339784,98.236180893412,0.87941268985792,24–10,24,34,55.8,47.0,28.5,16.9,18.1,11.7,26.9,27.2,67.6,60.5,45.8,33.9,32.7,10.7,10.9,63.4,43.3,49.0,35.2,67.9,2025,3.0392261504859,73.3,71.4,70.58823529411765,3.0,1166,0,194,9,510.0599999999997
New Mexico,111.99202200536,95.579886638606,0.86084788628961,25–7,25,32,50.8,49.2,37.8,35.0,15.6,20.5,31.5,25.6,72.9,50.6,48.2,34.1,33.8,14.3,9.5,51.5,59.5,32.2,38.3,73.8,2025,2.5408480370241,68.4,66.7,78.125,2.0,1307,0,294,11,-196.51999999999953
North Carolina,118.36591929015,99.867151785468,0.87591586414694,22–13,22,35,54.2,49.6,34.8,30.0,15.1,15.2,29.2,27.1,70.8,54.9,49.2,35.3,33.5,9.7,10.5,51.0,47.5,37.0,37.9,71.3,2025,1.4929084350576,73.7,74.8,62.857142857142854,1.0,1314,0,204,10,36.450000000000045
San Diego St,108.74926006664,94.16898644043,0.83962905435183,20–9,20,29,50.6,45.3,32.1,37.2,16.8,19.7,29.4,30.9,66.1,51.6,45.0,32.8,30.4,18.6,8.7,50.9,50.1,39.4,47.3,66.6,2025,0.73989866316285,66.7,70.0,68.96551724137932,1.0,1361,0,166,11,-145.5999999999999
UC San Diego,112.42283610193,97.624956181817,0.8352139763554,28–4,28,32,55.4,47.7,33.8,29.8,13.4,23.3,25.6,28.4,66.9,56.1,46.2,36.5,33.1,7.5,10.1,57.3,51.8,49.6,44.3,66.6,2025,0.97062290087469,74.6,75.4,87.5,0.0,1471,0,483,10,344.07000000000016
Yale,113.96024628038,103.78190538325,0.74572061712833,21–7,21,28,54.8,48.8,32.0,28.7,14.4,16.1,33.2,25.8,68.8,53.4,47.3,38.5,33.7,11.8,7.6,53.4,58.8,32.0,48.0,68.0,2025,-2.6611010463245,73.6,76.6,75.0,0.0,1463,0,292,18,-385.60000000000014
Lipscomb,110.31558532681,102.85344304123,0.69114151894712,23–9,23,32,55.9,48.6,31.4,22.3,14.4,15.9,24.0,26.5,67.3,56.7,49.9,36.7,31.0,7.7,10.1,54.4,39.5,47.4,37.2,66.9,2025,-4.077792351433,79.6,67.1,71.875,0.0,1252,0,318,20,586.3800000000001
Bryant,105.95615677785,105.54881622232,0.51107221335005,21–11,21,32,51.0,47.7,30.4,30.0,16.5,16.4,34.2,28.8,73.2,51.5,47.3,33.4,32.2,14.8,5.7,48.7,42.9,34.8,36.0,73.1,2025,-7.0908773169834,71.8,72.0,65.625,0.0,1136,0,186,39,3.119999999999891
Alabama St,101.34045316836,110.64283258272,0.26698991076835,18–15,18,33,47.1,50.3,29.9,38.7,13.2,18.6,28.3,31.1,69.1,45.4,50.4,32.9,33.4,8.4,9.1,45.4,50.3,42.9,39.5,68.4,2025,-10.150069315709,69.8,69.9,54.54545454545455,0.0,1106,0,-10,70,92.1099999999999
St Francis PA,99.891347044756,112.06834724551,0.21035325201603,13–17,13,30,51.6,51.3,23.8,28.7,19.6,16.4,25.4,30.0,66.6,52.6,53.4,33.4,32.3,6.7,9.3,50.3,51.0,41.9,43.2,67.9,2025,-12.20185243863,72.5,74.5,43.333333333333336,0.0,1384,0,-164,80,4.099999999999909
Florida,126.96405285712,93.977847128467,0.96951958981391,30–4,30,34,55.0,45.3,32.6,33.0,15.0,17.0,38.1,28.8,70.8,56.4,45.9,35.5,29.6,12.3,8.6,52.4,46.4,43.6,37.3,70.3,2025,11.18935458202,71.8,70.7,88.23529411764706,8.0,1196,0,550,1,443.72
St John's,112.74863058003,89.704045745213,0.93273098258218,30–4,30,34,49.7,46.6,30.2,30.4,15.6,21.9,37.3,28.9,70.4,51.5,45.8,30.4,31.8,15.1,8.3,53.7,55.9,30.3,40.8,70.9,2025,7.8332057786913,68.9,67.0,88.23529411764706,3.0,1385,0,436,4,-376.3199999999998
Texas Tech,125.65287193835,96.920834440498,0.95192523396807,25–8,25,33,55.5,48.0,29.7,33.5,14.8,17.4,34.3,28.5,66.4,54.3,48.2,37.9,31.7,8.1,8.0,58.5,45.0,44.6,34.1,66.3,2025,5.7768998243628,76.4,69.5,75.75757575757575,5.0,1403,0,440,2,609.3699999999999
Maryland,117.9680873764,92.381376435403,0.94330055219296,25–8,25,33,53.8,47.0,32.9,25.9,14.5,20.2,31.0,27.2,70.7,52.7,47.6,37.2,30.7,12.0,6.4,50.4,49.4,35.5,35.8,70.6,2025,4.5675732877645,75.5,73.9,75.75757575757575,4.0,1268,0,484,4,221.5400000000002
Memphis,112.24170241625,98.51523109749,0.81758931902819,29–5,29,34,53.6,48.5,39.4,33.6,19.2,19.1,35.1,32.3,71.4,52.0,48.6,38.0,32.2,13.1,9.4,52.0,54.1,33.1,40.7,71.4,2025,4.9131077615466,70.2,71.1,85.29411764705883,3.0,1272,0,235,12,-52.74000000000024
Missouri,125.89831928743,100.87287004168,0.92747645682899,22–11,22,33,56.2,50.7,46.8,35.3,15.2,20.0,33.7,32.2,70.0,56.7,51.1,37.0,33.4,7.5,10.5,49.5,48.3,41.5,38.2,68.9,2025,3.0891553947022,72.5,76.2,66.66666666666667,5.0,1281,0,350,5,259.6199999999999
Kansas,116.01168222391,92.519701175553,0.93099640456804,21–12,21,33,53.1,46.2,24.3,28.0,16.7,15.6,30.4,27.5,69.2,53.4,46.1,35.2,30.9,13.1,9.0,60.9,52.8,34.3,40.7,69.1,2025,4.1298020177968,71.1,72.7,63.63636363636363,4.0,1242,0,229,6,-50.27000000000021
Connecticut,122.16504112106,102.36399823859,0.88428358801114,23–10,23,33,55.5,48.3,30.6,40.0,17.1,15.5,35.6,27.4,64.5,57.3,46.0,35.4,35.1,17.9,8.9,64.0,44.2,42.6,34.2,64.6,2025,2.2024998848455,79.1,73.0,69.6969696969697,3.0,1163,0,309,9,307.6199999999999
Oklahoma,117.92244981236,101.14910466213,0.85376763283193,20–13,20,33,54.9,51.1,39.6,35.8,17.3,18.1,26.5,31.7,70.0,54.6,54.9,37.0,30.5,6.8,10.4,52.0,47.3,41.9,41.9,69.2,2025,2.132964704126,79.4,72.9,60.60606060606061,5.0,1328,0,132,10,272.3499999999999
Arkansas,111.44345318644,95.619169142037,0.85335438473553,20–13,20,33,52.7,48.3,35.5,29.4,16.5,17.5,27.6,28.3,70.4,54.4,48.5,33.3,31.9,15.4,7.1,53.2,48.6,36.7,39.5,70.0,2025,1.2798129075247,73.4,72.5,60.60606060606061,3.0,1116,0,180,10,-37.940000000000055
Drake,112.35654689246,98.482292872737,0.81990526830959,28–3,28,31,53.8,51.7,43.0,35.8,18.6,22.1,36.0,25.8,59.5,54.6,54.3,35.0,31.8,8.5,7.7,54.2,48.0,36.8,39.1,59.4,2025,2.3455567393275,70.7,72.1,90.3225806451613,0.0,1179,0,278,15,44.61999999999989
Colorado St,114.97940328094,98.946200549822,0.84903244731511,25–9,25,34,55.8,48.5,31.8,33.6,17.4,16.7,26.4,25.3,66.3,56.5,47.7,36.6,33.1,8.0,8.1,62.8,47.2,42.8,37.9,66.8,2025,0.63116799128819,77.5,68.1,73.52941176470588,0.0,1161,0,277,13,311.99
Grand Canyon,108.1145141207,99.500178519981,0.72209206289146,25–7,25,32,51.2,47.0,43.9,32.2,18.4,20.6,32.5,28.6,72.6,53.2,46.4,31.6,32.1,13.0,8.7,52.1,48.4,33.6,34.4,72.2,2025,-2.4528993723864,73.5,73.1,78.125,0.0,1213,0,283,25,-42.48000000000002
UNC Wilmington,111.91275713798,106.89364886746,0.62894182463861,25–7,25,32,52.2,50.9,37.8,30.3,16.0,17.4,35.4,28.1,66.3,53.8,50.4,33.0,34.4,10.6,9.5,54.4,48.3,36.2,42.6,65.9,2025,-3.2110124833246,75.3,68.1,78.125,0.0,1423,0,218,26,-270.8399999999999
NE Omaha,111.06156115748,108.89837968577,0.55630992520243,20–12,20,32,53.5,53.1,36.4,37.7,15.7,14.9,29.2,25.4,69.1,52.5,53.5,36.7,35.1,7.3,8.3,49.5,51.5,38.6,44.5,68.5,2025,-6.511772047539,73.3,71.9,62.5,0.0,1303,0,57,40,-145.32999999999993
Norfolk St,106.68092918892,108.76286764157,0.44466085456779,21–10,21,31,52.4,49.7,39.0,34.9,18.3,18.6,32.8,33.8,67.4,54.5,48.9,31.3,33.9,9.0,9.3,49.3,59.2,27.7,42.7,67.1,2025,-5.3007051368766,75.3,71.0,67.74193548387096,0.0,1313,0,120,44,-580.52
